z,E_LCDM,E_Flux,w_Flux,Omega_DE_Flux,zfit,H0_eff_curve
1.0888610763454318,1.8531928863954823,1.8517916947860948,-1.000784200983229,0.2026193994820678,0.7577596996245307,67.34304194853199
1.0926157697121401,1.8571739569575232,1.8557749853470125,-1.0007742286990657,0.20174967133300803,0.7602002503128912,67.34301410141167
1.0963704630788484,1.8611607530943983,1.8597640076489754,-1.0007643491548393,0.2008842774929385,0.7626408010012516,67.34298625429135
1.100125156445557,1.8651533021825142,1.8637587889073663,-1.0007545626539973,0.20002322565934866,0.7650813516896121,67.34295840717104
1.1038798498122653,1.8691516156843235,1.8677593404053918,-1.0007448692304288,0.19916651125266707,0.7675219023779726,67.34293223954249
1.1076345431789736,1.8731556209318692,1.8717655892162852,-1.000735267553128,0.1983140666145396,0.7699624530663332,67.34290625956666
1.1113892365456821,1.8771653068751377,1.8757775240981962,-1.0007257572795099,0.19746587063053891,0.7724030037546935,67.34288027959082
1.1151439299123904,1.881180694403201,1.8797951657791092,-1.0007163385708213,0.19662192596082648,0.774843554443054,67.34285429961498
1.118898623279099,1.8852018077080601,1.88381853829106,-1.00070701162863,0.19578223743711562,0.7772841051314143,67.34282992299
1.1226533166458073,1.889228568402053,1.8878475630006957,-1.0006977750047326,0.19494673383756397,0.7797246558197748,67.3428057558938
1.1264080100125156,1.8932609656062038,1.8918822288476684,-1.0006886283276109,0.1941153943197344,0.7821652065081353,67.34278158879762
1.130162703379224,1.8972990138233405,1.8959225501752075,-1.0006795716214596,0.19328821671276433,0.7846057571964957,67.34275742170144
1.1339173967459324,1.901342749778474,1.8999685635641497,-1.0006706052509127,0.19246521489636115,0.7870463078848562,67.3427347808134
1.1376720901126407,1.9053920894536196,1.9040201847647757,-1.0006617276576846,0.1916463142723226,0.7894868585732167,67.34271236929769
1.1414267834793492,1.9094470221388113,1.908077402895852,-1.0006529384438276,0.19083149427948334,0.7919274092615771,67.34268995778197
1.1451814768460575,1.9135075560493113,1.9121402260159381,-1.0006442375020208,0.1900207481173943,0.7943679599499375,67.34266754626626
1.1489361702127658,1.9175737402511026,1.9162087030594093,-1.000635625354642,0.18921409835695854,0.7968085106382979,67.34264658867801
1.1526908635794744,1.92164548518299,1.920282744248012,-1.0006271003406557,0.18841146720529225,0.7992490613266584,67.34262587911267
1.1564455569461827,1.9257227803019326,1.9243623388771784,-1.0006186620381503,0.18761283439056795,0.8016896120150189,67.34260516954734
1.160200250312891,1.929805627631944,1.9284474888183867,-1.000610310214163,0.18681818867922909,0.8041301627033793,67.342584459982
1.1639549436795995,1.933894088392367,1.9325382551689718,-1.0006020455428586,0.18602756098342957,0.8065707133917397,67.34256513474266
1.1677096370463078,1.9379880675636865,1.936634542707638,-1.0005938662679528,0.18524087049182109,0.8090112640801002,67.34254607476336
1.1714643304130163,1.9420875547676553,1.9407363409039957,-1.000585771945988,0.18445809722884607,0.8114518147684606,67.34252701478408
1.1752190237797246,1.9461925459310343,1.944843645537571,-1.0005777622245173,0.18367922571929726,0.813892365456821,67.34250795480479
1.178973717146433,1.950303114243271,1.9489565296826858,-1.0005698379229822,0.18290429487379262,0.8163329161451814,67.34249021262865
1.1827284105131415,1.9544191593092493,1.9530748927582167,-1.0005619971974664,0.18213322103328095,0.818773466833542,67.34247275169098
1.1864831038798498,1.9585406709133413,1.9571987244054183,-1.0005542395853317,0.1813659845243537,0.8212140175219025,67.34245529075332
1.190237797246558,1.962667638976777,1.9613280144046046,-1.0005465646210374,0.1806025658165398,0.823654568210263,67.34243782981565
1.1939924906132666,1.9668001484801385,1.9654628476256228,-1.0005389732623118,0.17984301148355003,0.8260951188986234,67.34242162337902
1.197747183979975,1.9709380937332999,1.96960311820851,-1.000531463585297,0.17908723518395986,0.8285356695869839,67.3424057130358
1.2015018773466832,1.9750814646810446,1.973748815963606,-1.000524035110476,0.17833521755140863,0.8309762202753442,67.34238980269258
1.2052565707133918,1.9792302513073115,1.9778999307424885,-1.0005166873545217,0.1775869392957872,0.8334167709637047,67.34237389234936
1.2090112640801,1.9833845322728156,1.9820565410932374,-1.0005094211398593,0.1768424419831563,0.8358573216520653,67.34235917283577
1.2127659574468084,1.9875442146071758,1.9862185538961334,-1.0005022347365995,0.17610164909264833,0.8382978723404256,67.34234476233493
