case,label,N,a,z,H,Omega_m,mu_eff,D_raw,D_norm,f,gamma,sigma8_z,fsigma8
C,C: Full Flux ledger,-0.8716834269504101,0.41824686822465,1.3909324276467192,2.181997324641947,0.8612227970804219,1.0115858449363766,0.4029084241676352,0.5181971707068151,0.9249218543455208,0.5223892893106279,0.4243910718352827,0.3925285771295728
C,C: Full Flux ledger,-0.8698366400289048,0.41901999475108986,1.3865209596836285,2.176822015877807,0.8605415889992029,1.0116052657639065,0.40359708977235986,0.5190828919936525,0.9245353470391973,0.5224199602035281,0.425116456355919,0.3930351905090933
C,C: Full Flux ledger,-0.8679898531073995,0.41979455039672053,1.382117631243581,2.1716638006620266,0.8598576212124015,1.0116244327437967,0.4042866431949145,0.5199697551396818,0.9241469818170565,0.5224515083559698,0.4258427760318856,0.39354131619846383
C,C: Full Flux ledger,-0.8661430661858947,0.4205705378032591,1.3777224273084845,2.166521096189591,0.8591706892811751,1.0116433461512027,0.40497708358848317,0.520857759055778,0.9237567828749863,0.5224829138230265,0.42657002997121524,0.39404695855709626
C,C: Full Flux ledger,-0.8642962792643893,0.4213479596173063,1.3733353328879545,2.161396191175402,0.8584810897611984,1.011662004758351,0.40566841008799864,0.5217469026293423,0.9233647276037309,0.5225155053420926,0.42729821726271605,0.3945521019883476
C,C: Full Flux ledger,-0.8624494923428845,0.42212681849035444,1.3689563330192676,2.156285927485137,0.8577884097805007,1.0116804095553649,0.40636062181498495,0.5226371847305304,0.9229708017013205,0.5225477119648685,0.42802733698107276,0.39505673436350197
C,C: Full Flux ledger,-0.8606027054213792,0.4229071170787978,1.3645854127673047,2.151194159172916,0.8570931562263453,1.0116985586979805,0.40705371787260236,0.5235286042058799,0.9225750461481216,0.5225812379745507,0.4287573881816272,0.39556086718801275
C,C: Full Flux ledger,-0.8587559184998743,0.42368885804394024,1.3602225572245077,2.1461161735687555,0.8563947043625579,1.01171645391925,0.40774769736753896,0.5244211599064653,0.9221773972174726,0.5226140360573839,0.4294883699234369,0.3960644671111701
C,C: Full Flux ledger,-0.856909131578369,0.4244720440520058,1.3558677515108184,2.1410573693528123,0.8556937748539242,1.011734092728133,0.4084425593504905,0.5253148506113472,0.9217778549923584,0.5226489225621036,0.43022028120658173,0.39656752798481215
C,C: Full Flux ledger,-0.8550623446568641,0.42525667777414616,1.35152098077364,2.1360114999468403,0.8549895276490157,1.0117514776287366,0.40913830288524433,0.5262096751164238,0.9213764430155821,0.5226824119516389,0.4309531210449312,0.39707005377484234
C,C: Full Flux ledger,-0.8532155577353588,0.4260427618864515,1.3471822301877738,2.1309854881095545,0.8542829006558174,1.0117686054527042,0.409834927009471,0.5271056321840034,0.9209731214792921,0.5227184239279603,0.4316868884248454,0.3975720211343128
C,C: Full Flux ledger,-0.851368770813854,0.42683029906995795,1.3428514849553803,2.125971741903229,0.8535728582181298,1.0117854794276873,0.41053243074575024,0.5280027205569855,0.9205678949750242,0.5227528706768454,0.4324215823167892,0.39807342577513577
C,C: Full Flux ledger,-0.8495219838923487,0.4276192920106582,1.3385287303059177,2.1209781835226598,0.8528604894291049,1.0118020959045992,0.4112308130761408,0.5289009389261539,0.9201606959340357,0.5227904112319822,0.43315720164854576,0.3985742321177653
C,C: Full Flux ledger,-0.8476751969708434,0.42840974339950944,1.334213951496102,2.1159970001924693,0.8521447137400613,1.0118184583534129,0.4119300729637847,0.5298002859579624,0.9197515977315691,0.5228263453101526,0.43389374532797287,0.3990744655111376
C,C: Full Flux ledger,-0.8458284100493385,0.42920165593244314,1.3299071338098498,2.1110351253455653,0.8514264977755993,1.011834563535953,0.41263020940792317,0.530700760365294,0.9193406006046771,0.5228643655656784,0.4346312123009524,0.39957411975829654
C,C: Full Flux ledger,-0.8439816231278332,0.42999503231037467,1.3256082625582288,2.1060863352276535,0.8507049683097122,1.0118504143314118,0.4133312213692408,0.5316023608114423,0.9189276673461877,0.5229013585645563,0.43536960147275383,0.40007317231479705
C,C: Full Flux ledger,-0.8421348362063283,0.4307898752392113,1.3213173230794122,2.101155984994502,0.8499808831215151,1.0118660082080324,0.4140331077966746,0.5325050859445917,0.918512811628557,0.5229400967245473,0.43610891173627253,0.4005716226951539
C,C: Full Flux ledger,-0.840288049284823,0.4315861874298629,1.3170343007386216,2.0962394192933527,0.8492535797776517,1.0118813474235906,0.414735867623493,0.5334089343927745,0.9180960393028783,0.5229780044804444,0.4368491419678999,0.4010694670135897
C,C: Full Flux ledger,-0.8384412623633182,0.4323839715982497,1.3127591809280843,2.0913404355374023,0.8485236037372709,1.0118964301808426,0.4154394997711454,0.5343139047688223,0.9176772978698704,0.5230174703060159,0.43759029103157826,0.4015666758479489
C,C: Full Flux ledger,-0.8365944754418129,0.43318323046531304,1.308491949066977,2.0864559263200233,0.8477905068484574,1.0119112580852967,0.4161440031252869,0.5352199956395302,0.9172566235460419,0.5230565426397752,0.43833235775354695,0.40206325846399416
C,C: Full Flux ledger,-0.834747688520308,0.4339839667570231,1.3042325906013832,2.081588151682814,0.8470546187574186,1.0119258301024767,0.41684937658887355,0.5361272055939446,0.9168340196650303,0.5230964134927544,0.43907534097826895,0.4025592098049001
C,C: Full Flux ledger,-0.8329009015988027,0.43478618320438983,1.2999810910042355,2.0767355318729366,0.8463157091007036,1.0119401471545542,0.41755561903361865,0.5370355331809291,0.9164094511275493,0.5231364312638025,0.4398192395172983,0.4030545078813835
C,C: Full Flux ledger,-0.8310541146772974,0.4355898825434708,1.2957374357752731,2.0718988097688373,0.8455738882006935,1.0119542089982563,0.4182627293098728,0.5379449769218725,0.9159829104458467,0.5231770318850908,0.4405640521596877,0.40354914273504655
C,C: Full Flux ledger,-0.8292073277557925,0.43639506751538126,1.2915016104409882,2.067077913141123,0.8448291470070682,1.0119680158430824,0.41897070625500976,0.538855535321473,0.9155544400886111,0.5232178816450819,0.44130977768082086,0.40404312641019335
C,C: Full Flux ledger,-0.8273605408342872,0.4372017408663038,1.2872736005545775,2.0622720877520724,0.844081372990196,1.011981568270346,0.41967954870871144,0.5397672068873975,0.9151239759146681,0.5232589617966793,0.44205641485851277,0.40453642394390615
C,C: Full Flux ledger,-0.8255137539127824,0.43800990534749673,1.2830533916958942,2.0574827489262906,0.8433307819545959,1.0119948657434525,0.42038925545168265,0.5406799900514602,0.9146915172157916,0.5233010416978737,0.44280396240845665,0.40502902820455555
C,C: Full Flux ledger,-0.8236669669912771,0.4388195637153047,1.2788409694713962,2.052707665196507,0.8425770349737322,1.0120079096877364,0.42109982527822,0.541593883262956,0.9142570876913197,0.5233427101526238,0.4435524190606624,0.40552094288884105
C,C: Full Flux ledger,-0.8218201800697722,0.4396307187311666,1.2746363195141015,2.0479497196317666,0.8418205762650619,1.0120206987890106,0.42181125695827115,0.5425088849398639,0.9138206596534658,0.5233857344072652,0.44430178351949257,0.4060121489009941
C,C: Full Flux ledger,-0.8199733931482669,0.44044337316162685,1.2704394274835327,2.043205223262532,0.8410608369441849,1.012033235349365,0.42252354924735724,0.5434249934816082,0.9133822365096882,0.5234280121284572,0.44505205447411395,0.4065026408787978
C,C: Full Flux ledger,-0.818126606226762,0.44125752977834276,1.2662502790656758,2.0384785072515346,0.8402984932153755,1.0120455172460274,0.4232367008845604,0.5443422072664702,0.9129418229402694,0.5234719261616382,0.4458032305963779,0.4069924140133185
