w0_offset,hump_amp,w0,w_z2,H0_eff_z0p1,H0_eff_z0p3,H0_eff_z0p5,H0_eff_z1p0,H0_eff_z1p5,H0_mean_lowz,H0_mean_z0p1_to_1p5,delta_H0_lowz,omega_de_1090,target_distance,cmb_safe,w_reasonable,not_too_extreme_z2,score
-0.08,-0.125,-1.0905822485778163,-1.1251544184714746,67.10956909954085,66.69388480921833,66.45179838650238,66.25385190083513,66.2610745278201,66.7517507650872,66.55403574478336,-0.6482492349128108,1.1733266491077729e-09,6.248249234912805,True,True,True,6.248249234912805
-0.07500000000000001,-0.17,-1.08939185806583,-1.1701447594898033,67.11228733728805,66.69465634558308,66.44443353387757,66.21988599510723,66.20734436437681,66.75045907224957,66.53572151524654,-0.6495409277504365,1.0601870256282452e-09,6.249540927750431,True,True,True,6.249540927750431
-0.09000000000000001,-0.04,-1.0933863195449012,-1.0401737356937797,67.10268017510714,66.68829720906427,66.46036904364047,66.31261195192717,66.35917618810164,66.75044880927062,66.58462691356814,-0.6495511907293832,1.4198011815002042e-09,6.2495511907293775,True,True,True,6.2495511907293775
-0.085,-0.085,-1.092195929032915,-1.0851640767121085,67.1053978318211,66.6890685000399,66.45299393634191,66.27827046147958,66.30398345944691,66.7491534227343,66.56594283782587,-0.6508465772657104,1.282894914880337e-09,6.250846577265705,True,True,True,6.250846577265705
-0.08,-0.13,-1.091005538520929,-1.1301544177304375,67.10811571737693,66.6898399106805,66.44562572360607,66.24413906537292,66.24959100631082,66.7478604505545,66.54746228466945,-0.6521395494455078,1.1591900218487457e-09,6.252139549445502,True,True,True,6.252139549445502
-0.095,0.0,-1.095,-1.0001833939344138,67.09850980163642,66.68348186158768,66.46156995717219,66.33732963025399,66.40333391418305,66.74785387346543,66.59684503296667,-0.6521461265345749,1.5523858741560694e-09,6.252146126534569,True,True,True,6.252146126534569
-0.07500000000000001,-0.17500000000000002,-1.0898151480089426,-1.1751447587487664,67.1108338317814,66.6906114410197,66.43826440715787,66.21021672487011,66.1959858036677,66.74656989331966,66.52918244169936,-0.6534301066803465,1.047413541944709e-09,6.253430106680341,True,True,True,6.253430106680341
-0.09000000000000001,-0.045,-1.0938096094880139,-1.0451737349527426,67.10122710618211,66.68425302679579,66.45419149297032,66.30282116706017,66.34745838322088,66.7465572086494,66.57799023524586,-0.6534427913505994,1.4026949476179587e-09,6.253442791350594,True,True,True,6.253442791350594
-0.085,-0.09,-1.0926192189760278,-1.0901640759710716,67.10394463956005,66.68502431168842,66.44681992153436,66.26852362080433,66.29239426178262,66.74526295759428,66.55934135107395,-0.6547370424057277,1.2674381729440694e-09,6.254737042405722,True,True,True,6.254737042405722
-0.08,-0.135,-1.0914288284640417,-1.1351544169894003,67.10666240177693,66.68579571629924,66.43945524460544,66.23443595793381,66.23812843411514,66.74397112089387,66.54089555094612,-0.6560288791061311,1.1452237173469705e-09,6.256028879106125,True,True,True,6.256028879106125
-0.095,-0.005,-1.0954232899431127,-1.0051833931933767,67.09705692260556,66.67943838943079,66.45539105538178,66.32750454079314,66.39150732056528,66.7439621224727,66.5901796457553,-0.6560378775273108,1.533682216079611e-09,6.256037877527305,True,True,True,6.256037877527305
-0.07500000000000001,-0.18,-1.0902384379520553,-1.1801447580077293,67.10938039283965,66.68656724066224,66.43209746389891,66.20055713881354,66.18464789257519,66.7426816991336,66.52265002575791,-0.6573183008664074,1.0347939574141523e-09,6.257318300866402,True,True,True,6.257318300866402
-0.09000000000000001,-0.05,-1.0942328994311266,-1.0501737342117055,67.09977410381902,66.68020954855169,66.44801612666294,66.293040188335,66.33576208775843,66.74266659301121,66.57136041102542,-0.6573334069887977,1.3857948152948908e-09,6.257333406988792,True,True,True,6.257333406988792
-0.085,-0.095,-1.0930425089191402,-1.0951640752300345,67.10249151386182,66.68098082741048,66.44064809066037,66.25878654266722,66.28082626881435,66.74137347731089,66.55274664868286,-0.6586265226891186,1.252167658942933e-09,6.258626522689113,True,True,True,6.258626522689113
-0.08,-0.14,-1.0918521184071543,-1.1401544162483634,67.10520915274076,66.68175222604096,66.4332869491058,66.22474256929816,66.22668676456817,66.7400827759625,66.53433553235077,-0.6599172240374998,1.131425683497578e-09,6.259917224037494,True,True,True,6.259917224037494
-0.095,-0.01,-1.0958465798862254,-1.0101833924523398,67.09560411013553,66.67539562121507,66.44921433798827,66.31768929176903,66.37970249579568,66.74007135644628,66.58352117138071,-0.6599286435537266,1.5152039058568921e-09,6.259928643553721,True,True,True,6.259928643553721
-0.09000000000000001,-0.055,-1.0946561893742393,-1.0551737334706686,67.09832116801768,66.67616677429812,66.44184294432561,66.28326900656369,66.32408725427291,66.7387769622138,66.5647374294956,-0.6612230377862005,1.3690983013513112e-09,6.261223037786195,True,True,True,6.261223037786195
-0.085,-0.1,-1.093465798862253,-1.1001640744889973,67.10103845472639,66.67693804717227,66.43447844332603,66.24905921786271,66.26927943351444,66.73748498174156,66.54615871932036,-0.6625150182584463,1.237081129141224e-09,6.262515018258441,True,True,True,6.262515018258441
-0.08,-0.145,-1.0922754083502668,-1.145154415507326,67.1037559702683,66.67770943987158,66.4271208367118,66.21505889024375,66.21526595107285,66.73619541561722,66.52778221763366,-0.6638045843827882,1.1177938929201468e-09,6.2638045843827825,True,True,True,6.2638045843827825
-0.095,-0.015,-1.0962698698293378,-1.0151833917113027,67.09415136422628,66.67135355690681,66.44303980459989,66.30788387401095,66.36791939209863,66.73618157524432,66.57686959836852,-0.6638184247556893,1.4969482284224988e-09,6.263818424755684,True,True,True,6.263818424755684
-0.09000000000000001,-0.06,-1.095079479317352,-1.0601737327296314,67.09686829877813,66.67212470400116,66.43567194556496,66.27350761255634,66.31243383538668,66.73488831611475,66.55812127925745,-0.6651116838852573,1.3526029525256926e-09,6.265111683885252,True,True,True,6.265111683885252
-0.085,-0.105,-1.0938890888053656,-1.1051640737479604,67.09958546215367,66.67289597094009,66.42831097913688,66.23934163718319,66.2577537089223,66.73359747074355,66.53957755166722,-0.6664025292564588,1.2221763668365017e-09,6.266402529256453,True,True,True,6.266402529256453
-0.08,-0.15,-1.0926986982933795,-1.1501544147662892,67.10230285435952,66.67366735775728,66.42095690702791,66.20538491154747,66.20386594710219,66.7323090397149,66.52123559555888,-0.6676909602850998,1.104326342660793e-09,6.267690960285094,True,True,True,6.267690960285094
-0.095,-0.02,-1.0966931597724505,-1.0201833909702656,67.09269868487773,66.66731219647221,66.43686745482405,66.29808827834512,66.3561579617602,66.73229277872467,66.57022491525586,-0.6677072212753359,1.4789125014230362e-09,6.26770722127533,True,True,True,6.26770722127533
-0.09000000000000001,-0.065,-1.0955027692604644,-1.0651737319885943,67.09541549610022,66.66808333762708,66.42950312998762,66.26375599712084,66.30080178378739,66.73100065457163,66.55151194892463,-0.6689993454283751,1.3363063451142163e-09,6.2689993454283695,True,True,True,6.2689993454283695
-0.085,-0.11,-1.0943123787484783,-1.1101640730069233,67.09813253614344,66.66885459867987,66.42214569769803,66.22963379141991,66.24624904814411,66.72971094417377,66.53300313441707,-0.6702890558262311,1.2074511820339032e-09,6.270289055826225,True,True,True,6.270289055826225
-0.08,-0.155,-1.0931219882364922,-1.155154414025252,67.10084980501429,66.66962597966432,66.41479515965825,66.19572062398485,66.1924867061976,66.7284236481123,66.51469565490387,-0.6715763518877083,1.0910210538978923e-09,6.271576351887703,True,True,True,6.271576351887703
-0.095,-0.025,-1.0971164497155632,-1.0251833902292284,67.09124607208982,66.66327153987737,66.43069728826794,66.28830249559624,66.3444181571296,66.72840496674503,66.56358711059218,-0.6715950332549738,1.4610940748229749e-09,6.271595033254968,True,True,True,6.271595033254968
-0.09000000000000001,-0.07,-1.095926059203577,-1.0701737312475574,67.09396275998387,66.66404267514197,66.42333649719936,66.25401415106333,66.28919105222712,66.72711397744173,66.54490942712313,-0.6728860225582736,1.3202060846146542e-09,6.272886022558268,True,True,True,6.272886022558268
-0.085,-0.115,-1.094735668691591,-1.1151640722658862,67.0966796766958,66.66481393035784,66.4159825986144,66.21993567136187,66.23476540435365,66.72582540188934,66.5264354562767,-0.6741745981106675,1.192903411124336e-09,6.274174598110662,True,True,True,6.274174598110662
-0.08,-0.16,-1.093545278179605,-1.160154413284215,67.0993968222325,66.66558530555871,66.40863559420646,66.18606601832946,66.18112818197076,66.72453924066589,66.50816238445957,-0.6754607593341149,1.0778760716513158e-09,6.275460759334109,True,True,True,6.275460759334109
-0.095,-0.03,-1.097539739658676,-1.0301833894881913,67.08979352586232,66.65923158708834,66.42452930453828,66.27852651658624,66.33269993061856,66.72451813916298,66.55695617293875,-0.6754818608370243,1.4434903305153018e-09,6.275481860837019,True,True,True,6.275481860837019
-0.09000000000000001,-0.075,-1.0963493491466898,-1.0751737305065203,67.09251009042896,66.66000271651191,66.4171720468059,66.244282065188,66.27760159352421,66.72322828458226,66.53831370249179,-0.6767717154177433,1.304299805374531e-09,6.276771715417738,True,True,True,6.276771715417738
-0.085,-0.12,-1.0951589586347035,-1.1201640715248493,67.09522688381061,66.66077396593998,66.40982168149033,66.21024726779667,66.22330273079224,66.72194084374696,66.51987450596596,-0.6780591562530418,1.1785309165665892e-09,6.278059156253036,True,True,True,6.278059156253036
-0.08,-0.165,-1.0939685681227176,-1.165154412543178,67.09794390601404,66.66154533540616,66.40247821027553,66.17642108535397,66.16979032810235,66.7206558172319,66.50163577303042,-0.679344182768105,1.064889464495173e-09,6.279344182768099,True,True,True,6.279344182768099
-0.095,-0.035,-1.0979630296017886,-1.0351833887471542,67.08834104619528,66.65519233807139,66.41836350324158,66.26876033213584,66.3210032347025,66.72063229583608,66.55033209086932,-0.6793677041639228,1.4260986819368111e-09,6.279367704163917,True,True,True,6.279367704163917
-0.09000000000000001,-0.08,-1.0967726390898025,-1.0801737297654832,67.09105748743539,66.6559634617029,66.4110097784124,66.23455973029715,66.26603336056226,66.71934357585023,66.53172476368202,-0.6806564241497739,1.2885851702435222e-09,6.280656424149768,True,True,True,6.280656424149768
-0.085,-0.125,-1.0955822485778162,-1.1251640707838122,67.09377415748763,66.65673470539218,66.40366294592977,66.20056857151059,66.21186098076977,66.7180572696032,66.513320272218,-0.6819427303968126,1.1643315865732516e-09,6.281942730396807,True,True,True,6.281942730396807
-0.08,-0.17,-1.09439185806583,-1.170154411802141,67.09649105635891,66.65750606917295,66.39632300746842,66.16678581582931,66.15847309834383,66.71677337766677,66.4951158094347,-0.6832266223332368,1.0520593242740373e-09,6.283226622333231,True,True,True,6.283226622333231
-0.095,-0.04,-1.098386319544901,-1.0401833880061173,67.08688863308855,66.65115379279229,66.41219988398367,66.25900393306267,66.30932802191987,66.7167474366215,66.54371485296943,-0.6832525633785025,1.4089165736880749e-09,6.283252563378497,True,True,True,6.283252563378497
-0.09000000000000001,-0.085,-1.0971959290329152,-1.085173729024446,67.08960495100307,66.65192491068092,66.40484969162348,66.22484713719146,66.25448630629087,66.7154598511025,66.52514259935796,-0.6845401488975114,1.2730598702300766e-09,6.284540148897506,True,True,True,6.284540148897506
-0.085,-0.13,-1.0960055385209289,-1.130164070042775,67.09232149772699,66.65269614868063,66.39750639153641,66.19089957328767,66.20044010766325,66.71417467931468,66.506772743779,-0.6858253206853249,1.1503033348004306e-09,6.285825320685319,True,True,True,6.285825320685319
-0.1,0.0,-1.1,-1.0001930462467514,67.08272032075166,66.6463449591528,66.41339199721135,66.28358040022475,66.35319471993374,66.71415242570527,66.55584647945486,-0.6858475742947405,1.5404848336222099e-09,6.285847574294735,True,True,True,6.285847574294735
-0.08,-0.17500000000000002,-1.0948151480089428,-1.1751544110611039,67.09503827326694,66.65346750682487,66.39016998538742,66.15716020052552,66.14717644651655,66.71289192182641,66.48860248250426,-0.6871080781735941,1.0393837658225694e-09,6.287108078173588,True,True,True,6.287108078173588
-0.095,-0.045,-1.0988096094880138,-1.0451833872650802,67.08543628654193,66.64711595121715,66.4060384463702,66.24925731018295,66.29767424487379,66.71286356137642,66.53710444783721,-0.6871364386235825,1.3919414811579545e-09,6.287136438623577,True,True,True,6.287136438623577
-0.09000000000000001,-0.09,-1.0976192189760279,-1.090173728283409,67.08815248113197,66.64788706341203,66.39869178604357,66.21514427666952,66.24296038372617,66.71157711019585,66.51856719819666,-0.6884228898041584,1.2577216241621301e-09,6.288422889804153,True,True,True,6.288422889804153
-0.085,-0.135,-1.0964288284640415,-1.1351640693017382,67.09086890452839,66.64865829577106,66.39135201791319,66.18124026391105,66.1890400649195,66.71029307273754,66.50023190940864,-0.6897069272624634,1.136444100041189e-09,6.289706927262458,True,True,True,6.289706927262458
-0.1,-0.005,-1.1004232899431128,-1.0051930455057143,67.08126816408601,66.64230782694548,66.40722920917905,66.27379961519371,66.34143279166469,66.71026840007018,66.54920752141379,-0.6897315999298286,1.521924563215188e-09,6.289731599929823,True,True,True,6.289731599929823
-0.08,-0.18,-1.0952384379520554,-1.180154410320067,67.09358555673803,66.64942964832788,66.38401914363452,66.14754423021105,66.13590032651261,66.7090114495668,66.48209578108482,-0.6909885504332038,1.026860926688527e-09,6.290988550433198,True,True,True,6.290988550433198
-0.095,-0.05,-1.0992328994311265,-1.050183386524043,67.08398400655558,66.64307881331196,66.39987919000605,66.23952045431074,66.28604185623112,66.70898066995785,66.5305008640831,-0.6910193300421525,1.3751709101526672e-09,6.291019330042147,True,True,True,6.291019330042147
-0.09000000000000001,-0.095,-1.0980425089191403,-1.095173727542372,67.08670007782197,66.64384991986196,66.3925360612766,66.20545113952832,66.23145554595095,66.70769535298685,66.51199854888797,-0.6923046470131595,1.242568178351931e-09,6.292304647013154,True,True,True,6.292304647013154
-0.085,-0.14,-1.0968521184071542,-1.1401640685607008,67.08941637789187,66.64462114662938,66.38519982466298,66.17159063416231,66.17766080605392,66.70641244972806,66.49369775788008,-0.6935875502719426,1.1227518459226914e-09,6.293587550271937,True,True,True,6.293587550271937
-0.1,-0.01,-1.1008465798862255,-1.0101930447646774,67.07981607397943,66.63827139832503,66.40106860243546,66.26402863149262,66.32969251031967,66.70638535824664,66.54257544331044,-0.6936146417533706,1.5035879130798812e-09,6.293614641753365,True,True,True,6.293614641753365
-0.095,-0.055,-1.0996561893742391,-1.0551833857830062,67.08253179312919,66.63904237904248,66.39372211449606,66.22979335625818,66.27443080872388,66.70509876222258,66.52390409032996,-0.6949012377774295,1.3586023965292953e-09,6.294901237777424,True,True,True,6.294901237777424
-0.09000000000000001,-0.1,-1.098465798862253,-1.100173726801335,67.08524774107292,66.6398134799968,66.38638251692615,66.19576771656367,66.21997174611518,66.70381457933196,66.50543664013495,-0.6961854206680442,1.2275973062649096e-09,6.2961854206680385,True,True,True,6.2961854206680385
-0.085,-0.145,-1.0972754083502667,-1.1451640678196637,67.08796391781726,66.64058470122144,66.37904981138814,66.16195067482127,66.16630228465021,66.70253281014227,66.48717027797966,-0.6974671898577327,1.1092245606069997e-09,6.297467189857727,True,True,True,6.297467189857727
-0.1,-0.015,-1.101269869829338,-1.0151930440236403,67.07836405043182,66.63423567325712,66.3949101765857,66.2542674399495,66.31797382829289,66.70250330009155,66.5359502337034,-0.6974966999084558,1.485472188965359e-09,6.29749669990845,True,True,True,6.29749669990845
-0.095,-0.06,-1.1000794793173518,-1.060183385041969,67.08107964626276,66.63500664837477,66.3875672194446,66.22007600683577,66.2628410551484,66.70121783802738,66.51731411521327,-0.6987821619726304,1.3422335058337272e-09,6.298782161972625,True,True,True,6.298782161972625
-0.09000000000000001,-0.105,-1.0988890888053657,-1.1051737260602978,67.08379547088475,66.63577774378219,66.38023115259514,66.18609399856862,66.20850893743548,66.69993478908735,66.49888146065322,-0.7000652109126548,1.2128068081925094e-09,6.300065210912649,True,True,True,6.300065210912649
-0.085,-0.15,-1.0976986982933794,-1.1501640670786268,67.08651152430456,66.63654895951312,66.37290197769055,66.15232037666695,66.15496445436261,66.69865415383607,66.48064945850756,-0.7013458461639317,1.0958602564954565e-09,6.301345846163926,True,True,True,6.301345846163926
-0.1,-0.02,-1.1016931597724506,-1.0201930432826032,67.07691209344307,66.63020065170801,66.38875393123509,66.24451603139048,66.30627669804123,66.69862222546205,66.52933188116357,-0.7013777745379599,1.467574729081918e-09,6.301377774537954,True,True,True,6.301377774537954
-0.095,-0.065,-1.1005027692604643,-1.065183384300932,67.07962756595616,66.63097162127448,66.38141450445546,66.21036839685148,66.25127254836694,66.69733789722869,66.5107309273809,-0.7026621027713134,1.3260618329429694e-09,6.302662102771308,True,True,True,6.302662102771308
-0.09000000000000001,-0.11,-1.0993123787484784,-1.110173725319261,67.08234326725736,66.63174271118393,66.3740819678865,66.17642997633607,66.19706707319686,66.69605598210926,66.49233299917213,-0.7039440178907483,1.1981945109290006e-09,6.303944017890743,True,True,True,6.303944017890743
-0.085,-0.155,-1.098121988236492,-1.1551640663375897,67.08505919735353,66.63251392147002,66.36675632317174,66.14269973047648,66.14364726891455,66.6947764806651,66.47413528827727,-0.7052235193349077,1.0826569699366576e-09,6.305223519334902,True,True,True,6.305223519334902
-0.1,-0.025,-1.1021164497155633,-1.025193042541566,67.07546020301314,66.62616633364303,66.38259986598807,66.2347743966398,66.29460107208456,66.69474213421474,66.52272037427372,-0.7052578657852706,1.4498929037099763e-09,6.305257865785265,True,True,True,6.305257865785265
-0.095,-0.07,-1.100926059203577,-1.0701833835598948,67.07817555220925,66.62693729770733,66.37526396913204,66.20067051711244,66.23972524130708,66.69345893968288,66.50415451549364,-0.7065410603171216,1.310085001711729e-09,6.306541060317116,True,True,True,6.306541060317116
-0.09000000000000001,-0.115,-1.0997356686915911,-1.1151737245782238,67.08089113019072,66.62770838216787,66.36793496240239,66.16677564065613,66.1856461067517,66.69217815825367,66.48579124443377,-0.7078218417463376,1.1837582674521452e-09,6.307821841746332,True,True,True,6.307821841746332
-0.085,-0.16,-1.0985452781796048,-1.1601640655965526,67.0836069369642,66.62847958705798,66.3606128474329,66.13308872702598,66.13235068209917,66.69089979048503,66.46762775611606,-0.7091002095149719,1.0696127609379176e-09,6.309100209514966,True,True,True,6.309100209514966
-0.1,-0.03,-1.102539739658676,-1.030193041800529,67.07400837914187,66.62213271902829,66.37644798044909,66.2250425265196,66.28294690300663,66.69086302620642,66.5161157016291,-0.7091369737935906,1.432424114813685e-09,6.309136973793585,True,True,True,6.309136973793585
-0.095,-0.075,-1.1013493491466897,-1.075183382818858,67.07672360502201,66.62290367763943,66.36911561307772,66.19098235842348,66.22819908696233,66.68958096524638,66.49758486822499,-0.7104190347536274,1.2943006646233145e-09,6.310419034753622,True,True,True,6.310419034753622
-0.09000000000000001,-0.12,-1.1001589586347036,-1.1201737238371867,67.07943905968467,66.6236747566996,66.36179013574467,66.15713098231828,66.17424599152076,66.68830131737631,66.47925618519359,-0.7116986826236911,1.1694959566077475e-09,6.311698682623685,True,True,True,6.311698682623685
-0.085,-0.165,-1.0989685681227175,-1.1651640648555157,67.08215474313646,66.62444595624248,66.3544715500745,66.12348735709028,66.12107464778035,66.68702408315114,66.46112685086482,-0.7129759168488619,1.056725712880221e-09,6.312975916848856,True,True,True,6.312975916848856
-0.1,-0.035,-1.1029630296017887,-1.0351930410594918,67.0725566218292,66.61809980782931,66.3702982742218,66.21532041185003,66.27131414345456,66.68698490129343,66.50951785183697,-0.7130150987065775,1.4151657956591852e-09,6.313015098706572,True,True,True,6.313015098706572
-0.095,-0.08,-1.1017726390898024,-1.0801833820778208,67.07527172439437,66.61887076103609,66.36296943589484,66.18130391158748,66.21669403839239,66.6857039737751,66.49102197426103,-0.7142960262249005,1.2787065024446758e-09,6.314296026224895,True,True,True,6.314296026224895
-0.09000000000000001,-0.125,-1.1005822485778163,-1.1251737230961496,67.07798705573911,66.61964183474494,66.35564748751487,66.14749599210971,66.16286668099303,66.68442545933299,66.47272781022033,-0.7155745406670206,1.1554054827979719e-09,6.315574540667015,True,True,True,6.315574540667015
-0.085,-0.17,-1.09939185806583,-1.1701640641144786,67.08070261587014,66.62041302898936,66.34833243069717,66.11389561144294,66.10981911989202,66.68314935851889,66.45463256137832,-0.7168506414811162,1.0439939322366155e-09,6.3168506414811105,True,True,True,6.3168506414811105
-0.1,-0.04,-1.1033863195449012,-1.040193040318455,67.07110493107498,66.61406760001182,66.36415074690973,66.20560804344915,66.25970274613985,66.68310775933217,66.5029268135171,-0.716892240667832,1.3981154104374823e-09,6.316892240667826,True,True,True,6.316892240667826
-0.095,-0.085,-1.102195929032915,-1.0851833813367837,67.07381991032618,66.61483854786309,66.35682543718573,66.17163516740617,66.2052100487237,66.681827965125,66.48446582230096,-0.7181720348750105,1.2633002238856598e-09,6.318172034875005,True,True,True,6.318172034875005
-0.09000000000000001,-0.13,-1.101005538520929,-1.1301737223551127,67.07653511835396,66.61560961626931,66.34950701731405,66.13787066081736,66.15150812872675,66.6805505839791,66.46620610829628,-0.7194494160209075,1.1414847756734377e-09,6.319449416020902,True,True,True,6.319449416020902
-0.10500000000000001,0.0,-1.105,-1.0002026985590888,67.06693867970817,66.60926527357167,66.36533406781177,66.23004390349239,66.30328009347186,66.68051267369721,66.51497240361117,-0.7194873263027972,1.528675029918013e-09,6.3194873263027915,True,True,True,6.3194873263027915
-0.085,-0.17500000000000002,-1.0998151480089426,-1.1751640633734415,67.07925055516526,66.61638080526421,66.34219548890049,66.10431348085666,66.09858405243925,66.67927561644332,66.44814487652518,-0.7207243835566857,1.0314155482939826e-09,6.32072438355668,True,True,True,6.32072438355668
-0.1,-0.045,-1.1038096094880139,-1.0451930395774178,67.06965330687923,66.6100360955417,66.35800539811603,66.1959054121336,66.24811266383888,66.679231600179,66.4963425753019,-0.7207683998210115,1.3812704538918373e-09,6.320768399821006,True,True,True,6.320768399821006
-0.095,-0.09,-1.1026192189760278,-1.0901833805957466,67.07236816281728,66.61080703808605,66.35068361655227,66.16197611667941,66.19374707114949,66.67795293915187,66.4779164010569,-0.7220470608481406,1.248079565262322e-09,6.322047060848135,True,True,True,6.322047060848135
-0.09000000000000001,-0.135,-1.1014288284640417,-1.1351737216140756,67.07508324752918,66.61157810123836,66.34336872474286,66.12825497922582,66.14017028834863,66.67667669117013,66.45969106821697,-0.723323308829876,1.1277317898290196e-09,6.32332330882987,True,True,True,6.32332330882987
-0.10500000000000001,-0.005,-1.1054232899431127,-1.005202697818052,67.06548724537991,66.60523447772528,66.3591873693303,66.22030725244306,66.29158249498803,66.67663636414517,66.50835976797332,-0.7233636358548381,1.5102570479289559e-09,6.323363635854832,True,True,True,6.323363635854832
-0.085,-0.18,-1.1002384379520553,-1.1801640626324046,67.0777985610216,66.61234928503245,66.3360607242841,66.09474095610243,66.08736939949743,66.67540285677939,66.44166378518761,-0.7245971432206204,1.0189887128781731e-09,6.324597143220615,True,True,True,6.324597143220615
-0.1,-0.05,-1.1042328994311266,-1.0501930388363807,67.06820174924172,66.60600529438425,66.3518622274431,66.18621250871786,66.2365438493924,66.6753564236897,66.48976512583587,-0.7246435763102994,1.364628450949678e-09,6.324643576310294,True,True,True,6.324643576310294
-0.095,-0.095,-1.1030425089191402,-1.0951833798547095,67.07091648186768,66.60677623167065,66.34454397359602,66.15232675020562,66.18230505893015,66.67407889571145,66.47137369925403,-0.7259211042885596,1.2330422901643465e-09,6.325921104288554,True,True,True,6.325921104288554
-0.09000000000000001,-0.14,-1.1018521184071544,-1.1401737208730385,67.07363144326457,66.60754728961784,66.33723260940167,66.11864893811844,66.12885311355467,66.67280378076136,66.45318267879144,-0.7271962192386496,1.1141445045033105e-09,6.327196219238644,True,True,True,6.327196219238644
-0.10500000000000001,-0.01,-1.1058465798862254,-1.0102026970770148,67.0640358776089,66.60120438510845,66.35304284901343,66.21058036364055,66.2799064219646,66.6727610372436,66.50175397946718,-0.7272389627564024,1.4920609718737335e-09,6.327238962756397,True,True,True,6.327238962756397
-0.1,-0.055,-1.1046561893742393,-1.0551930380953438,67.06675025816244,66.60197519650525,66.34572123449331,66.17652932401464,66.22499625570649,66.67148222972034,66.48319445377642,-0.7285177702796659,1.3481869563589228e-09,6.32851777027966,True,True,True,6.32851777027966
-0.095,-0.1,-1.103465798862253,-1.1001833791136726,67.06946486747724,66.60274612858218,66.33840650791775,66.14268705878169,66.1708839653936,66.67020583465906,66.4648377056305,-0.7297941653409481,1.2181861891264182e-09,6.329794165340942,True,True,True,6.329794165340942
-0.09000000000000001,-0.145,-1.1022754083502668,-1.1451737201320014,67.07217970556009,66.60351718137305,66.33109867089021,66.10905252827784,66.11755655811096,66.66893185260778,66.44668092884243,-0.7310681473922216,1.100720923281699e-09,6.331068147392216,True,True,True,6.331068147392216
-0.10500000000000001,-0.015,-1.1062698698293378,-1.0152026963359777,67.06258457639503,66.59717499568693,66.34690050646437,66.20086322791298,66.26825182696633,66.66888669284877,66.49515502668513,-0.731113307151233,1.4740841281563279e-09,6.331113307151227,True,True,True,6.331113307151227
-0.1,-0.06,-1.105079479317352,-1.0601930373543067,67.06529883364125,66.59794580187013,66.33958241886832,66.16685584883523,66.21346983575289,66.66760901812656,66.47663054779356,-0.7323909818734506,1.3319435543286973e-09,6.332390981873445,True,True,True,6.332390981873445
-0.095,-0.105,-1.1038890888053656,-1.1051833783726355,67.06801331964587,66.59871672878644,66.33227121911828,66.13305703320275,66.1594837439353,66.6663337558502,66.45830840893774,-0.7336662441498021,1.203509079303582e-09,6.333666244149796,True,True,True,6.333666244149796
-0.09000000000000001,-0.15,-1.1026986982933795,-1.1501737193909645,67.07072803441568,66.59948777646952,66.32496690880801,66.09946574048512,66.10628057585333,66.6650609065644,66.44018580720633,-0.7349390934355995,1.0874590738030448e-09,6.334939093435594,True,True,True,6.334939093435594
-0.10500000000000001,-0.02,-1.1066931597724505,-1.0202026955949408,67.06113334173813,66.5931463094261,66.34076034128545,66.19115583608644,66.25661866262156,66.66501333081656,66.48856289823155,-0.7349866691834421,1.456323875393085e-09,6.3349866691834364,True,True,True,6.3349866691834364
-0.1,-0.065,-1.1055027692604646,-1.0651930366132696,67.06384747567807,66.5939171104444,66.33344578016973,66.15719207398855,66.20196454256876,66.66373678876407,66.4700733965699,-0.7362632112359364,1.3158958581743672e-09,6.336263211235931,True,True,True,6.336263211235931
-0.095,-0.11,-1.1043123787484783,-1.1101833776315984,67.06656183837345,66.59468803224861,66.32613810679769,66.12343666426268,66.14810434801906,66.6624626591399,66.45178579794029,-0.7375373408601007,1.1890088041505407e-09,6.337537340860095,True,True,True,6.337537340860095
-0.09000000000000001,-0.155,-1.1031219882364922,-1.1551737186499274,67.06927642983119,66.5954590748725,66.31883732275395,66.08988856551993,66.09502512068707,66.66119094248587,66.43369730273292,-0.738809057514132,1.0743570074698577e-09,6.338809057514126,True,True,True,6.338809057514126
-0.10500000000000001,-0.025,-1.1071164497155632,-1.0252026948539037,67.05968217363825,66.58911832629146,66.33462235307879,66.18145817898544,66.24500688162226,66.66114095100284,66.48197758272325,-0.7388590489971705,1.438777604024618e-09,6.338859048997165,True,True,True,6.338859048997165
-0.1,-0.07,-1.1059260592035771,-1.0701930358722325,67.06239618427277,66.58988912219348,66.32731131799831,66.14753799028259,66.19048032925787,66.65986554148817,66.46352298880099,-0.7401344585118323,1.300041509966869e-09,6.340134458511827,True,True,True,6.340134458511827
-0.095,-0.115,-1.104735668691591,-1.1151833768905615,67.06511042365995,66.59066003893437,66.320007170556,66.1138259427543,66.13674573117686,66.65859254438344,66.44526986141629,-0.7414074556165673,1.1746832331047435e-09,6.341407455616562,True,True,True,6.341407455616562
-0.09000000000000001,-0.16,-1.103545278179605,-1.1601737179088902,67.06782489180647,66.59143107654764,66.31270991232677,66.08032099416121,66.08379014658858,66.65732196022695,66.42721540428613,-0.7426780397730539,1.0614127991619999e-09,6.342678039773048,True,True,True,6.342678039773048
