H0,theta_star,r_s_Mpc,D_M_Mpc,model
56.58597662771285,0.010014249015810895,143.51332850467693,14330.912710288347,lcdm
56.62771285475793,0.010015581028209014,143.51332850465286,14329.006784573527,lcdm
56.669449081803,0.010016912658052336,143.51332850462882,14327.101912909482,lcdm
56.71118530884808,0.010018243905645484,143.51332850460477,14325.198094222093,lcdm
56.75292153589316,0.010019574771292625,143.51332850458064,14323.295327438931,lcdm
56.79465776293823,0.010020905255297474,143.51332850455654,14321.393611489275,lcdm
56.83639398998331,0.010022235357963311,143.5133285045324,14319.492945304048,lcdm
56.87813021702838,0.010023565079592935,143.51332850450825,14317.593327815901,lcdm
56.919866444073456,0.010024894420488716,143.51332850448406,14315.694757959132,lcdm
56.961602671118534,0.010026223380952574,143.5133285044599,14313.797234669726,lcdm
57.003338898163605,0.010027551961285977,143.51332850443566,14311.900756885321,lcdm
57.04507512520868,0.010028880161789946,143.51332850441148,14310.005323545249,lcdm
57.086811352253754,0.010030207982765063,143.51332850438723,14308.110933590473,lcdm
57.12854757929883,0.010031535424511453,143.51332850436296,14306.217585963639,lcdm
57.1702838063439,0.010032862487328818,143.5133285043387,14304.325279609024,lcdm
57.21202003338898,0.0100341891715164,143.51332850431436,14302.434013472573,lcdm
57.25375626043406,0.01003551547737302,143.5133285042901,14300.54378650187,lcdm
57.29549248747913,0.010036841405197039,143.51332850426576,14298.654597646138,lcdm
57.33722871452421,0.010038166955286384,143.51332850424137,14296.76644585625,lcdm
57.37896494156928,0.010039492127938558,143.51332850421701,14294.879330084706,lcdm
57.42070116861436,0.010040816923450619,143.51332850419266,14292.993249285635,lcdm
57.462437395659435,0.01004214134211919,143.51332850416824,14291.108202414793,lcdm
57.504173622704506,0.010043465384240457,143.5133285041438,14289.224188429567,lcdm
57.545909849749584,0.010044789050110184,143.5133285041194,14287.341206288962,lcdm
57.587646076794655,0.01004611234002369,143.51332850409494,14285.459254953596,lcdm
57.62938230383973,0.010047435254275873,143.51332850407047,14283.578333385696,lcdm
57.67111853088481,0.010048757793161198,143.513328504046,14281.69844054911,lcdm
57.71285475792988,0.010050079956973703,143.5133285040215,14279.819575409276,lcdm
57.75459098497496,0.010051401746006997,143.51332850399695,14277.941736933239,lcdm
57.79632721202003,0.010052723160554264,143.5133285039724,14276.064924089651,lcdm
57.83806343906511,0.010054044200908266,143.51332850394783,14274.189135848745,lcdm
57.87979966611018,0.01005536486736133,143.51332850392325,14272.314371182354,lcdm
57.92153589315526,0.010056685160205376,143.51332850389866,14270.440629063887,lcdm
57.96327212020034,0.010058005079731888,143.51332850387408,14268.567908468352,lcdm
58.00500834724541,0.010059324626231932,143.51332850384944,14266.696208372321,lcdm
58.046744574290486,0.010060643799996166,143.51332850382477,14264.825527753947,lcdm
