Galaxy,R,Vobs,Vgas,Vdisk,Vbul,T,L36,R_disk,Vflat,MHI,Q,M_star,M_gas,M_bar,f_gas,Sigma_bar,D_spatial,eta,L_chi,x,M_hist,g_hist,V_bar_sq,V_flux,residual,abs_res,A_T,D_total_v3p_T,V_flux_v3p_T,res_v3p_T,abs_res_v3p_T,V_flux_v3o_recomputed,res_v3o_recomputed,abs_res_v3o_recomputed
UGC09133,5.36,282.0,12.31,218.91,253.49,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0442195772815912,8394232947.872663,1256.6426413119225,69092.35622,275.3687723352666,-6.631227664733387,6.631227664733387,0.3,0.699040119119264,303.03946318027,21.03946318026999,21.03946318026999,275.3687723352666,-6.631227664733387,6.631227664733387
UGC09133,5.68,282.0,13.02,222.04,246.69,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0468595520446713,9074775036.810871,1209.760919943037,67419.57046999999,272.5637769317054,-9.436223068294623,9.436223068294623,0.3,0.699040119119264,301.0492652146224,19.04926521462238,19.04926521462238,272.5637769317054,-9.436223068294623,9.436223068294623
UGC09133,5.99,283.0,13.74,224.98,240.45,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0494170275964051,9746330233.264294,1168.2823950755076,65968.12954999998,270.12245574276545,-12.877544257234549,12.877544257234549,0.3,0.699040119119264,299.3634620745739,16.363462074573874,16.363462074573874,270.12245574276545,-12.877544257234547,12.877544257234547
UGC09133,6.31,284.0,14.46,228.22,234.35,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0520570023594852,10451719681.039951,1128.9881654250803,64695.22155,267.9909268498325,-16.009073150167524,16.009073150167524,0.3,0.699040119119264,297.9653639622746,13.96536396227458,13.96536396227458,267.9909268498325,-16.009073150167524,16.009073150167524
UGC09133,6.62,284.0,15.07,231.93,228.92,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.054614477911219,11146411843.021662,1093.9046321175028,63805.92382999999,266.5475051367352,-17.452494863264803,17.452494863264803,0.3,0.699040119119264,297.1602437069611,13.160243706961126,13.160243706961126,266.5475051367352,-17.452494863264803,17.452494863264803
UGC09133,6.94,285.0,15.79,235.94,223.68,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0572544526742991,11874797543.50484,1060.3948937129987,63106.08558,265.4528699079522,-19.54713009204778,19.54713009204778,0.3,0.699040119119264,296.6723006004519,11.672300600451877,11.672300600451877,265.4528699079522,-19.54713009204778,19.54713009204778
UGC09133,7.57,286.0,17.23,242.45,214.14,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.062451902989113,13340773726.857674,1001.2663337616754,61787.03186999999,263.3754316874979,-22.624568312502102,22.624568312502102,0.3,0.699040119119264,295.74819025387825,9.74819025387825,9.74819025387825,263.3754316874979,-22.624568312502106,22.624568312502106
UGC09133,7.89,287.0,17.95,243.91,209.75,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0650918777521931,14100916488.47295,974.2124801322076,60864.79029999999,261.8230829553481,-25.176917044651876,25.176917044651876,0.3,0.699040119119264,294.8222412724461,7.822241272446092,7.822241272446092,261.8230829553481,-25.176917044651873,25.176917044651873
UGC09133,8.2,287.0,18.77,244.06,205.73,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0676493533039269,14846855809.208794,949.6578021770404,59762.33773,259.90292747072266,-27.09707252927734,27.09707252927734,0.3,0.699040119119264,293.55012271710507,6.550122717105069,6.550122717105069,259.90292747072266,-27.09707252927734,27.09707252927734
UGC09133,8.31,288.0,18.97,244.14,204.35,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0685568446287357,15113749079.76992,941.3053235655246,59393.27644999999,259.2595681721882,-28.74043182781179,28.74043182781179,0.3,0.699040119119264,293.13142934834286,5.131429348342863,5.131429348342863,259.2595681721882,-28.74043182781179,28.74043182781179
UGC09133,8.52,288.0,19.59,244.43,201.86,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.070289328067007,15626415974.804882,925.8498194003348,58780.002270000005,258.20194176514406,-29.798058234855944,29.798058234855944,0.3,0.699040119119264,292.4813486169766,4.481348616976618,4.481348616976618,258.20194176514406,-29.798058234855944,29.798058234855944
UGC09133,8.83,288.0,20.3,245.34,198.26,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0728468036187408,16390603444.228395,904.1362679134417,58022.867119999995,256.9170885045907,-31.08291149540929,31.08291149540929,0.3,0.699040119119264,291.7610645436963,3.761064543696307,3.761064543696307,256.9170885045907,-31.08291149540929,31.08291149540929
UGC09133,9.15,288.0,21.12,245.9,194.78,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0754867783818209,17188454270.48937,882.988382531463,57236.933280000005,255.57049317196788,-32.42950682803212,32.42950682803212,0.3,0.699040119119264,290.99384939434736,2.9938493943473645,2.9938493943473645,255.57049317196788,-32.42950682803212,32.42950682803212
UGC09133,9.78,289.0,22.56,245.25,188.37,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0806842286966348,18785001411.292908,844.6832400734752,55421.01468,252.35296068784007,-36.64703931215988,36.64703931215988,0.3,0.699040119119264,288.9734299165768,-0.026570083423223423,0.026570083423223423,252.35296068784012,-36.647039312159876,36.647039312159876
UGC09133,10.1,289.0,23.18,244.0,185.3,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0833242034597149,19608573033.71163,826.7298092973306,54340.5754,250.3808029260691,-38.619197073930906,38.619197073930906,0.3,0.699040119119264,287.6483105868423,-1.3516894131577146,1.3516894131577146,250.3808029260691,-38.619197073930906,38.619197073930906
UGC09133,11.04,288.0,25.23,239.18,177.32,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0910791293262626,22074539514.0731,778.9576748374828,51249.756779999996,244.6414713620849,-43.3585286379151,43.3585286379151,0.3,0.699040119119264,283.79898771093974,-4.201012289060259,4.201012289060259,244.6414713620849,-43.3585286379151,43.3585286379151
UGC09133,11.36,288.0,25.74,237.64,174.8,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0937191040893427,22929279368.816944,764.1772382877473,50287.460399999996,242.83433411885727,-45.16566588114273,45.16566588114273,0.3,0.699040119119264,282.6145078269113,-5.385492173088721,5.385492173088721,242.83433411885727,-45.16566588114273,45.16566588114273
UGC09133,11.67,288.0,26.35,236.26,172.47,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.0962765796410765,23764412247.455154,750.4914003946162,49425.84693,241.21376737782853,-46.78623262217147,46.78623262217147,0.3,0.699040119119264,281.57816714110635,-6.4218328588936515,6.4218328588936515,241.21376737782853,-46.78623262217147,46.78623262217147
UGC09133,13.57,285.0,29.02,230.28,159.94,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.1119514297968645,29026833437.52481,677.9541448054484,45263.16212,233.3730915615807,-51.62690843841929,51.62690843841929,0.3,0.699040119119264,276.97967483866296,-8.020325161337041,8.020325161337041,233.3730915615807,-51.62690843841929,51.62690843841929
UGC09133,13.88,284.0,29.38,229.01,158.15,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.1145089053485983,29907599813.06437,667.6717225872165,44593.970199999996,232.080274279204,-51.91972572079598,51.91972572079598,0.3,0.699040119119264,276.21287607818766,-7.787123921812338,7.787123921812338,232.08027427920402,-51.91972572079598,51.91972572079598
UGC09133,14.2,284.0,29.84,228.03,156.35,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.1171488801116784,30822944984.524147,657.442532798005,44000.991799999996,230.9473441408921,-53.05265585910786,53.05265585910786,0.3,0.699040119119264,275.58933260923243,-8.410667390767571,8.410667390767571,230.94734414089214,-53.05265585910786,53.05265585910786
UGC09133,16.61,278.0,32.61,219.86,144.57,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.1370311900461252,37905882008.02342,590.9186489469181,39862.961330000006,222.8858902869545,-55.11410971304551,55.11410971304551,0.3,0.699040119119264,271.2362231297912,-6.763776870208801,6.763776870208801,222.8858902869545,-55.11410971304551,55.11410971304551
UGC09133,19.35,273.0,35.69,212.46,133.94,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.1596359739549984,46324663796.50962,532.1213596112577,36401.348419999995,216.09696140500876,-56.90303859499127,56.90303859499127,0.3,0.699040119119264,268.1355275541851,-4.864472445814897,4.864472445814897,216.09696140500873,-56.90303859499127,56.90303859499127
UGC09133,22.19,269.0,39.89,201.82,125.08,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.1830657499773341,55408028300.75975,483.9700050406991,32908.37278,208.9202412210294,-60.079758778970586,60.079758778970586,0.3,0.699040119119264,264.71379768362476,-4.286202316375238,4.286202316375238,208.9202412210294,-60.079758778970586,60.079758778970586
UGC09133,24.92,265.0,44.61,194.49,118.03,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.205588034674861,64440021937.87422,446.2928799974084,30654.988780000003,204.3932663996919,-60.6067336003081,60.6067336003081,0.3,0.699040119119264,263.21549766241617,-1.784502337583831,1.784502337583831,204.3932663996919,-60.606733600308104,60.606733600308104
UGC09133,27.66,262.0,49.22,187.22,112.03,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.2281928185837341,73767482462.88167,414.6875197685462,28733.77723,200.5094362537534,-61.49056374624661,61.49056374624661,0.3,0.699040119119264,262.13135286053,0.13135286053000073,0.13135286053000073,200.5094362537534,-61.49056374624661,61.49056374624661
UGC09133,30.5,257.0,51.48,179.93,106.69,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.2516225946060698,83683400940.64928,386.9011297389388,26805.52212,196.4841127853284,-60.51588721467164,60.51588721467164,0.3,0.699040119119264,260.9255169361133,3.925516936113297,3.925516936113297,196.48411278532836,-60.515887214671636,60.515887214671636
UGC09133,33.23,252.0,51.89,173.14,102.21,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.2741448793035967,93429592313.01866,363.9017347472487,24994.120769999998,192.5787512049319,-59.421248795068095,59.421248795068095,0.3,0.699040119119264,259.67857815939533,7.678578159395329,7.678578159395329,192.5787512049319,-59.421248795068095,59.421248795068095
UGC09133,35.96,247.0,50.25,166.11,98.25,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.2966671640011236,103366179954.80946,343.79492000554274,23078.4723,188.25869866595625,-58.74130133404376,58.74130133404376,0.3,0.699040119119264,258.0836640566653,11.083664056665327,11.083664056665327,188.25869866595625,-58.741301334043754,58.741301334043754
UGC09133,38.8,242.0,48.3,159.33,94.59,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.3200969400234593,113887225378.55736,325.36581099405566,21289.002120000005,184.15535720301312,-57.84464279698688,57.84464279698688,0.3,0.699040119119264,256.67883916097975,14.678839160979749,14.678839160979749,184.15535720301312,-57.844642796986875,57.844642796986875
UGC09133,41.54,238.0,47.17,153.43,91.42,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.3427017239323325,124200617486.08607,309.56448156198354,19845.722830000002,180.8453245015884,-57.15467549841162,57.15467549841162,0.3,0.699040119119264,255.75716549894867,17.757165498948666,17.757165498948666,180.84532450158838,-57.15467549841162,57.15467549841162
UGC09133,44.27,235.0,47.68,147.95,88.55,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.3652240086298594,134622453741.4618,295.43286956821186,18706.7554,178.28507659303608,-56.71492340696392,56.71492340696392,0.3,0.699040119119264,255.3228477656509,20.32284776565089,20.32284776565089,178.28507659303608,-56.71492340696392,56.71492340696392
UGC09133,47.11,236.0,49.73,142.73,85.84,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.3886537846521951,145606898264.32303,282.1734166534501,17816.953269999998,176.38067617668335,-59.61932382331665,59.61932382331665,0.3,0.699040119119264,255.35427674975298,19.354276749752984,19.354276749752984,176.38067617668335,-59.61932382331665,59.61932382331665
UGC09133,49.84,239.0,50.56,138.21,83.46,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.411176069349722,156292758021.4951,270.609564531955,16983.21577,174.5577167193494,-64.4422832806506,64.4422832806506,0.3,0.699040119119264,255.34479383888637,16.344793838886375,16.344793838886375,174.5577167193494,-64.4422832806506,64.4422832806506
UGC09133,52.58,242.0,49.43,133.98,81.25,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.4337808532585951,167133748628.0133,260.005985124122,16039.738849999998,172.36836585587952,-69.63163414412048,69.63163414412048,0.3,0.699040119119264,255.0526190694809,13.052619069480897,13.052619069480897,172.36836585587952,-69.63163414412048,69.63163414412048
UGC09133,55.42,245.0,49.12,129.96,79.14,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.4572106292809308,178484452992.6414,249.93536081106217,15241.772920000001,170.56726126707045,-74.43273873292955,74.43273873292955,0.3,0.699040119119264,255.03108761492732,10.031087614927316,10.031087614927316,170.56726126707042,-74.43273873292958,74.43273873292958
UGC09133,58.15,247.0,50.56,126.43,77.26,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.4797329139784577,189497541571.33688,241.02633478057783,14726.961370000003,169.53655280643935,-77.46344719356063,77.46344719356063,0.3,0.699040119119264,255.441738622122,8.441738622121989,8.441738622121989,169.53655280643937,-77.46344719356063,77.46344719356063
UGC09133,60.89,246.0,53.22,123.2,75.51,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.5023376978873308,200644917729.56088,232.75368752464587,14412.72047,169.071264570227,-76.92873542977301,76.92873542977301,0.3,0.699040119119264,256.1916755655779,10.191675565577896,10.191675565577896,169.071264570227,-76.92873542977301,76.92873542977301
UGC09133,63.62,243.0,53.84,120.17,73.87,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.5248599825848578,211839312476.51227,225.10211907943977,13938.903880000002,168.1068133533973,-74.89318664660269,74.89318664660269,0.3,0.699040119119264,256.57127379683845,13.571273796838454,13.571273796838454,168.1068133533973,-74.89318664660269,74.89318664660269
UGC09133,66.46,239.0,53.63,117.27,72.27,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.5482897586071934,223571898040.3017,217.699230841726,13408.37038,166.96305358294424,-72.03694641705576,72.03694641705576,0.3,0.699040119119264,256.8407774558299,17.84077745582988,17.84077745582988,166.96305358294424,-72.03694641705576,72.03694641705576
UGC09133,69.19,234.0,53.12,114.7,70.83,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.5708120433047204,234928752189.8249,211.0619107218308,12911.60163,165.8763853984149,-68.1236146015851,68.1236146015851,0.3,0.699040119119264,257.0791301907648,23.079130190764772,23.079130190764772,165.8763853984149,-68.1236146015851,68.1236146015851
UGC09133,71.93,230.0,53.02,112.26,69.47,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.5934168272135936,246400202648.9161,204.82421296349884,12490.530830000002,164.99556499634917,-65.00443500365085,65.00443500365085,0.3,0.699040119119264,257.4262858771951,27.426285877195085,27.426285877195085,164.99556499634915,-65.00443500365085,65.00443500365085
UGC09133,74.77,228.0,53.32,109.91,68.14,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.6168466032359292,258363063430.21835,198.76321770207383,12133.26817,164.30092500525998,-63.699074994740016,63.699074994740016,0.3,0.699040119119264,257.8972050922501,29.89720509225009,29.89720509225009,164.30092500525998,-63.699074994740016,63.699074994740016
UGC09133,77.5,228.0,54.04,107.81,66.93,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.6393688879334561,269928455571.48932,193.2883236382059,11867.557079999999,163.85176887040603,-64.14823112959397,64.14823112959397,0.3,0.699040119119264,258.4617500671668,30.461750067166804,30.461750067166804,163.85176887040603,-64.14823112959397,64.14823112959397
UGC09133,80.23,227.0,54.66,105.81,65.78,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.6618911726309831,281554887476.24945,188.12644158692453,11614.49953,163.42546906317557,-63.57453093682443,63.57453093682443,0.3,0.699040119119264,259.0148136648693,32.01481366486928,32.01481366486928,163.42546906317557,-63.57453093682443,63.57453093682443
UGC09133,83.07,226.0,54.96,103.86,64.64,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.6853209486533186,293711090484.4513,183.05950323071204,11338.88212,162.92831262053642,-63.07168737946358,63.07168737946358,0.3,0.699040119119264,259.5304819588101,33.53048195881013,33.53048195881013,162.92831262053642,-63.07168737946358,63.07168737946358
UGC09133,85.81,224.0,54.86,102.09,63.6,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.7079257325621919,305495400238.2927,178.43877221133926,11052.275650000001,162.3702765085255,-61.62972349147449,61.62972349147449,0.3,0.699040119119264,259.9556922794716,35.95569227947158,35.95569227947158,162.3702765085255,-61.62972349147449,61.62972349147449
UGC09133,88.54,222.0,54.35,100.4,62.62,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.7304480172597189,317288714854.99646,174.07481609873506,10738.88758,161.71416696561252,-60.28583303438748,60.28583303438748,0.3,0.699040119119264,260.2961244045298,38.29612440452979,38.29612440452979,161.71416696561252,-60.28583303438748,60.28583303438748
UGC09133,91.38,222.0,53.73,98.74,61.64,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.7538777932820544,329609539807.3634,169.76877703439018,10421.349419999999,161.0429143595041,-60.957085640495904,60.957085640495904,0.3,0.699040119119264,260.6369061581586,38.63690615815858,38.63690615815858,161.0429143595041,-60.957085640495904,60.957085640495904
UGC09133,94.12,224.0,53.22,97.22,60.73,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.7764825771909276,341544604196.9622,165.8226862819774,10139.925629999998,160.45920622656624,-63.54079377343376,63.54079377343376,0.3,0.699040119119264,260.986334223224,36.98633422322399,36.98633422322399,160.45920622656627,-63.540793773433734,63.540793773433734
UGC09133,99.69,227.0,52.91,94.34,59.01,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.8224346379107902,365942985512.60144,158.36915139319316,9687.01197,159.60837281417108,-67.39162718582892,67.39162718582892,0.3,0.699040119119264,261.84757425085724,34.847574250857235,34.847574250857235,159.60837281417108,-67.39162718582892,67.39162718582892
UGC09133,108.31,229.0,51.38,90.37,56.61,2,282.926,6.97,864.63,33.428,4.2,141463000000.0,4445924000.0,145908924000.0,0.0304705420211309,478009392.494163,0.8423684673004957,4.060956933219929,121.21327994312104,0.8935489580912598,404028168210.8157,148.127225215433,8966.55732,158.14618896161724,-70.85381103838276,70.85381103838276,0.3,0.699040119119264,262.95827335721617,33.95827335721617,33.95827335721617,158.14618896161727,-70.85381103838273,70.85381103838273
UGC09992,0.78,28.1,6.39,20.31,0.0,10,0.336,1.04,73.25,0.318,3.3,168000000.0,42294000.00000001,210294000.0,0.201118434192131,30944276.629592303,0.6766960068492851,62.76007777026968,49.52788782569757,0.0157487030891573,46378875.75722655,327.8622132363794,247.08014999999997,22.423484928181345,-5.676515071818656,5.676515071818656,-0.5,0.9234079595435978,16.680057400036386,-11.419942599963615,11.419942599963615,22.42348492818134,-5.67651507181866,5.67651507181866
UGC09992,1.55,31.3,10.35,23.49,0.0,10,0.336,1.04,73.25,0.318,3.3,168000000.0,42294000.00000001,210294000.0,0.201118434192131,30944276.629592303,0.6766960068492851,62.76007777026968,49.52788782569757,0.0312954997284536,117367486.01721457,210.10905069148723,383.01255,26.621073956018478,-4.678926043981527,4.678926043981527,-0.5,0.9234079595435978,20.54387879116517,-10.75612120883483,10.75612120883483,26.621073956018474,-4.678926043981527,4.678926043981527
UGC09992,2.34,33.0,14.5,22.94,0.0,10,0.336,1.04,73.25,0.318,3.3,168000000.0,42294000.00000001,210294000.0,0.201118434192131,30944276.629592303,0.6766960068492851,62.76007777026968,49.52788782569757,0.0472461092674719,204376346.32252416,160.5311329647906,473.3718,29.137855980452816,-3.862144019547184,3.862144019547184,-0.5,0.9234079595435978,22.75359764648537,-10.246402353514629,10.246402353514629,29.137855980452816,-3.862144019547184,3.862144019547184
UGC09992,3.12,33.4,17.55,22.52,0.0,10,0.336,1.04,73.25,0.318,3.3,168000000.0,42294000.00000001,210294000.0,0.201118434192131,30944276.629592303,0.6766960068492851,62.76007777026968,49.52788782569757,0.0629948123566292,300617080.3046568,132.8204107960533,561.5777,31.24063670419805,-2.159363295801949,2.159363295801949,-0.5,0.9234079595435978,24.694809541554378,-8.705190458445621,8.705190458445621,31.24063670419805,-2.159363295801949,2.159363295801949
UGC09992,3.89,34.3,17.55,22.05,0.0,10,0.336,1.04,73.25,0.318,3.3,168000000.0,42294000.00000001,210294000.0,0.201118434192131,30944276.629592303,0.6766960068492851,62.76007777026968,49.52788782569757,0.0785416089959255,403668433.2656672,114.73236373779189,551.10375,31.581840429905448,-2.7181595700945493,2.7181595700945493,-0.5,0.9234079595435978,24.544105806781804,-9.755894193218193,9.755894193218193,31.581840429905448,-2.7181595700945493,2.7181595700945493
UGC10310,1.1,33.2,3.45,21.28,0.0,9,1.741,1.8,158.79,1.196,3.9,870500000.0,159068000.0,1029568000.0,0.1544997513520233,50574332.23741867,0.7038199931778231,40.35640323708685,71.54449763731145,0.0153750468076015,141335845.3892511,502.3741742091602,238.32170000000002,28.123536257556164,-5.076463742443838,5.076463742443838,-0.4,0.902529901936675,18.36549084014392,-14.834509159856083,14.834509159856083,28.123536257556168,-5.076463742443835,5.076463742443835
UGC10310,2.21,54.6,6.51,35.54,0.0,9,1.741,1.8,158.79,1.196,3.9,870500000.0,159068000.0,1029568000.0,0.1544997513520233,50574332.23741867,0.7038199931778231,40.35640323708685,71.54449763731145,0.0308898667679994,363045350.3309904,319.6956200102495,673.9259,37.15445088038109,-17.44554911961891,17.44554911961891,-0.4,0.902529901936675,28.268188048439253,-26.33181195156075,26.33181195156075,37.15445088038109,-17.44554911961891,17.44554911961891
UGC10310,3.31,65.7,11.85,39.59,0.0,9,1.741,1.8,158.79,1.196,3.9,870500000.0,159068000.0,1029568000.0,0.1544997513520233,50574332.23741867,0.7038199931778231,40.35640323708685,71.54449763731145,0.0462649135756009,625516654.8085749,245.55186935430925,924.1065500000002,41.67593115411777,-24.024068845882237,24.024068845882237,-0.4,0.902529901936675,32.6594031606959,-33.0405968393041,33.0405968393041,41.67593115411777,-24.024068845882233,24.024068845882233
