z,t_gyr_since_zmax,sfrd_msun_yr_mpc3,rho_star_msun_mpc3,Omega_Lambda,q,minus_q,S_CBH_density_kB_mpc3,rho_bh_msun_mpc3,n_bh_mpc3,mean_bh_mass_msun,entropy_weighted_bh_mass_msun,dS_CBH_dt_kB_mpc3_Gyr,Omega_flux_4term_fit
7.9199733244414805,0.008595178441972127,0.010201466906389914,63191.73084571642,0.0030546447179449388,0.4954180329230826,-0.4954180329230826,1.3966885491827722e+88,2501.408705592058,0.00011849168683198952,21110415.19004476,83805251.88294725,7.613699262500201e+86,0.003346194780015836
7.91730576858953,0.008885002089515603,0.010210287742523748,65351.001546510284,0.003057378487458635,0.49541393226881203,-0.49541393226881203,1.3967106466851695e+88,2501.447681213671,0.00011849350517587043,21110420.166075535,83805271.9878459,7.635252227010742e+86,0.003349572986110617
7.91463821273758,0.009175042167538014,0.010219118795247211,67513.75342865707,0.0030601155150703874,0.4954098267273944,-0.4954098267273944,1.3967328232875033e+88,2501.4867960133865,0.00011849532999689087,21110425.16256988,83805292.1754245,7.656864572092856e+86,0.003352955592470624
7.911970656885629,0.00946529890214168,0.010227960079321158,69679.99313482772,0.0030628558056263982,0.49540571629156044,-0.49540571629156044,1.3967550792731177e+88,2501.526050488297,0.00011849716131811604,21110430.179611906,83805312.44602291,7.678536455477079e+86,0.0033563426063356223
7.909303101033678,0.009755772519732022,0.01023681160953179,71849.72732231628,0.0030655993639815008,0.49540160095402774,-0.49540160095402774,1.3967774149263718e+88,2501.565445137275,0.0001184989991626932,21110435.217286102,83805332.7999825,7.700268036920309e+86,0.0033597340349658575
7.906635545181727,0.010046463247018453,0.010245673400690748,74022.96266307929,0.0030683461949991826,0.4953974807075012,-0.4953974807075012,1.3967998305326546e+88,2501.6049804609784,0.00011850084355385202,21110440.27567735,83805353.23764627,7.722059475745224e+86,0.0033631298856325793
7.903967989329777,0.010337371311014674,0.01025454546763512,76199.70584377088,0.0030710963035515955,0.4953933555446726,-0.4953933555446726,1.3968223263783708e+88,2501.644656961852,0.00011850269451490477,21110445.35487086,83805373.75935844,7.743910929827102e+86,0.003366530165614117
7.901300433477826,0.010628496939039563,0.01026342782522753,78379.96356578225,0.003073849694519585,0.4953892254582206,-0.4953892254582206,1.3968449027509525e+88,2501.684475144133,0.00011850455206924682,21110450.454952158,83805394.36546455,7.76582255993602e+86,0.003369934882212746
7.898632877625875,0.010919840358717096,0.01027232048835617,80563.74254527413,0.0030766063727926973,0.4953850904408109,-0.4953850904408109,1.3968675599388693e+88,2501.724435513867,0.00011850641624035661,21110455.576007202,83805415.05631195,7.787794524381476e+86,0.0033733440427339686
7.895965321773924,0.011211401797977236,0.010281223471934846,82751.04951321648,0.003079366343269207,0.49538095048509617,-0.49538095048509617,1.3968902982316081e+88,2501.7645385788915,0.00011850828705179634,21110460.71812216,83805435.83224879,7.809826982124297e+86,0.0033767576544985888
7.893297765921974,0.011503181485056236,0.010290136790903038,84941.89121542404,0.0030821296108561273,0.4953768055837158,-0.4953768055837158,1.3969131179197035e+88,2501.8047848488677,0.00011851016452721192,21110465.881383628,83805456.69362494,7.831920097733991e+86,0.003380175724861945
7.890630210070023,0.011795179648497535,0.010299060460225953,87136.27441259625,0.0030848961804692348,0.4953726557292961,-0.4953726557292961,1.396936019294744e+88,2501.8451748352863,0.00011851204869033341,21110471.06587866,83805477.64079212,7.8540740315826e+86,0.003383598261175966
7.8879626542180725,0.012087396517151674,0.01030799449489456,89334.20588035005,0.0030876660570330803,0.49536850091445034,-0.49536850091445034,1.3969590026493463e+88,2501.885709051454,0.00011851393956497536,21110476.271694545,83805498.674103,7.876288943644133e+86,0.0033870252708039015
7.885295098366122,0.012379832320177196,0.01031693890992566,91535.69240926008,0.0030904392454810113,0.49536434113177846,-0.49536434113177846,1.3969820682771852e+88,2501.9263880125154,0.00011851583717503714,21110481.498918977,83805519.79391189,7.898564995665664e+86,0.00339045676112877
7.882627542514172,0.012672487287040951,0.010325893720361922,93740.7408048945,0.0030932157507551935,0.4953601763738672,-0.4953601763738672,1.3970052164729779e+88,2501.967212235446,0.00011851774154450297,21110486.747639943,83805541.0005743,7.920902350986411e+86,0.0033938927395526764
7.879959986662221,0.012965361647518995,0.010334858941271943,95949.35788785553,0.0030959955778066244,0.4953560066332901,-0.4953560066332901,1.3970284475325144e+88,2502.008182239085,0.00011851965269744264,21110492.017945915,83805562.2944477,7.943301172366627e+86,0.003397333213488446
7.87729243081027,0.013258455631696513,0.010343834587750301,98161.55049381246,0.003098778731595154,0.4953518319026073,-0.4953518319026073,1.3970517617526296e+88,2502.049298544107,0.00011852157065801143,21110497.309925597,83805583.67589046,7.965761621951423e+86,0.003400778190359501
7.87462487495832,0.01355176946996862,0.010352820674917594,100377.32547354166,0.003101565217089498,0.49534765217436577,-0.49534765217436577,1.3970751594312312e+88,2502.0905616730574,0.00011852349545045069,21110502.623668134,83805605.1452628,7.988283865793892e+86,0.003404227677617411
7.871957319106369,0.013845303393041162,0.010361817217920505,102596.68969296645,0.003104355039267266,0.4953434674410991,-0.4953434674410991,1.3970986408673018e+88,2502.1319721503546,0.00011852542709908797,21110507.959263097,83805626.7029266,8.010868066835214e+86,0.0034076816827147386
7.869289763254418,0.014139057631930643,0.010370824231931842,104819.6500331907,0.003107148203114969,0.49533927769532754,-0.49533927769532754,1.3971222063608829e+88,2502.1735305022758,0.00011852736562833743,21110513.3168003,83805648.3492447,8.033514387111945e+86,0.003411140213113609
