PGC,NGC,UGC,IC,ra,dec,Dist,logMstar,logSFR,GammaStar,PGC_NAME
69364,,,,339.446045,23.7867241,22.8999996,10.2781582,0.0676530302,0.367131323,PGC69364
69367,,,,339.472046,25.1924286,59.4018402,9.23348713,-0.667594075,0.289683968,PGC69367
69375,,,,339.556427,-7.03475189,41.6485443,9.47733116,0.0440170504,0.1999999879999999,PGC69375
69376,,,,339.561401,80.6772919,37.7999992,9.50098324,-0.790002584,0.3882167639999999,PGC69376
69381,,,,339.585388,-13.1362495,39.3187523,9.12175179,-0.956749439,0.333350211,PGC69381
69383,,,,339.697784,72.5466385,56.5718231,10.0304737,0.0176864509,0.3169327379999999,PGC69383
69385,,,,339.622314,35.330677,123.367249,11.5123072,-0.182597488,0.5,PGC69385
69395,,,,339.662323,39.764637,73.6206512,,,,PGC69395
69398,,,,339.672516,-25.8506775,51.7599983,10.441618,0.687905908,0.1999999879999999,PGC69398
69403,,,,339.714813,-25.7089176,47.5334778,10.4369135,-2.71934319,0.5,PGC69403
69404,,,,339.737762,-5.85347509,31.7833843,10.2702179,-0.521062851,0.5,PGC69404
69412,,,,339.772858,-22.6666203,63.4745903,10.9313593,-0.00562928198,0.5,PGC69412
69415,,,,339.786865,-4.76027775,12.0,8.04747772,-1.68846524,0.2510613199999999,PGC69415
69416,,,,339.825134,-1.70025003,25.3279591,8.37761116,-1.65043175,0.255202472,PGC69416
69439,,,,339.955963,38.215416,71.219696,10.5316753,0.1675529779999999,0.3398654159999999,PGC69439
69443,,,,339.984161,11.0275717,28.0,9.3892355,-0.376518756,0.1999999879999999,PGC69443
69444,,,,340.002686,-26.1239986,42.8351402,8.6991787,-0.8790604469999999,0.1999999879999999,PGC69444
69448,,,,340.063019,-2.42409825,30.6200008,9.73519039,-0.373887658,0.3410822749999999,PGC69448
69453,,,,340.100769,-66.4790878,45.7099991,10.9094095,0.159582198,0.5,PGC69453
69454,,,,340.101196,-40.0310707,32.2998199,8.39498997,-1.59549391,0.246327594,PGC69454
69455,,,,340.149292,72.8639374,24.7514114,9.92051697,-1.24487996,0.5,PGC69455
69472,,,,340.227112,75.1647186,14.3999996,9.22535992,-0.342068523,0.213932216,PGC69472
69475,,,,340.237,-45.660099,31.5,9.20450115,-0.948635221,0.352323145,PGC69475
69488,,,,340.312073,-21.7985306,64.091423,9.8546524,-0.4185197949999999,0.383519471,PGC69488
69489,,,,340.362183,-4.44473743,13.1886444,9.339700700000002,-1.72040164,0.5,PGC69489
69499,,,,340.364594,-19.4847507,32.8851433,8.80783939,-0.994857728,0.266422331,PGC69499
69505,,,,340.391144,0.400828689,22.0,8.88403702,-1.16145682,0.325069368,PGC69505
69510,,,,340.418152,-79.3047791,58.1567688,9.27757454,-0.69761759,0.307666898,PGC69510
69518,,,,340.453094,37.719223,70.631752,9.93577576,0.363930225,0.1999999879999999,PGC69518
69521,,,,340.468262,-44.767189,17.0,10.0800829,-0.868414521,0.5,PGC69521
69531,,,,340.522217,-2.7831943,72.4102173,10.3350163,0.392923236,0.299588293,PGC69531
69539,,,,340.576782,-30.0552368,15.5,9.3806982,-0.7286444309999999,0.3411492409999999,PGC69539
69546,,,,340.631439,-37.3131104,27.6439342,,,,PGC69546
69557,,,,340.697418,-21.1649342,42.2474174,9.74343967,-0.431259274,0.3578665549999999,PGC69557
69578,,,,340.815552,-39.8676338,25.0,9.54209423,-1.22045541,0.4503421779999999,PGC69578
69589,,,,340.88855,-45.3267784,39.3187523,9.79148388,-0.336480498,0.345886558,PGC69589
69591,,,,340.891357,4.15111351,68.8335266,10.4699202,-0.5992568729999999,0.5,PGC69591
69605,,,,340.966705,38.376915,67.4838409,10.6361332,0.2658670839999999,0.341493011,PGC69605
69613,,,,341.041534,-57.9391518,64.091423,10.53862,-1.35565829,0.5,PGC69613
69620,,,,341.057281,-64.0434113,46.9461899,10.7522182,-0.256888002,0.5,PGC69620
69623,,,,341.078308,5.36221409,28.8137627,8.54835987,-0.994045973,0.1999999879999999,PGC69623
69630,,,,341.101593,-0.162081406,70.631752,10.9241943,0.570839286,0.4047949909999999,PGC69630
69635,,,,341.144318,-22.9919472,44.5861015,9.80467033,-0.8388726709999998,0.484382778,PGC69635
69638,,,,341.19989,-23.6880703,46.3447304,,,,PGC69638
69645,,,,341.235168,-65.357872,43.9946365,9.66600513,-0.956598759,0.4785155059999999,PGC69645
69650,,,,341.285828,6.43022871,25.0,9.678149220000002,-0.190765694,0.281999767,PGC69650
69651,,,,341.29184,-19.9520664,43.4110146,10.4274883,-1.03178513,0.5,PGC69651
69653,,,,341.311035,-22.7306461,42.4599991,10.0220146,-0.1399602,0.354592085,PGC69653
69658,,,,341.407928,73.16200259999998,26.4850216,9.08704758,-0.679786742,0.2581259309999999,PGC69658
69661,,,,341.381989,-39.341835,30.7999992,10.3302269,0.1077732889999999,0.3702391979999999,PGC69661
69664,,,,341.402008,-65.1218872,45.1647377,10.5632114,-0.971143901,0.5,PGC69664
69665,,,,341.404968,-40.9158859,23.5830555,,,,PGC69665
69677,,,,341.515503,-11.0011301,30.0,10.3903522,-0.243359521,0.481625676,PGC69677
69678,,,,341.522614,-19.4153214,45.2900009,9.67912197,-0.5443999769999999,0.3705175519999999,PGC69678
69681,,,,341.539062,38.0528603,71.8124466,10.2926779,0.293308944,0.2484153809999999,PGC69681
69688,,,,341.580902,3.21000004,68.8335266,10.6797771,-1.25821233,0.5,PGC69688
69691,,,,341.599396,-14.1778383,37.1500015,9.25399685,-0.850278497,0.3398637769999999,PGC69691
69696,,,,341.663879,-64.8983765,41.6485443,9.65131283,-0.6662748459999999,0.395262957,PGC69696
69700,,,,341.708801,-65.27388,46.3447304,9.99097443,-1.0620923,0.5,PGC69700
69702,,,,341.751709,21.8958607,22.4284897,8.56892109,-1.42434335,0.24698022,PGC69702
69705,,,,341.767944,-0.0737167001,68.2338104,9.84335709,-0.260037035,0.3396406169999999,PGC69705
69706,,,,341.775757,11.6111765,61.1223526,9.38246918,-0.6902965309999999,0.265935093,PGC69706
69707,,,,341.776184,-64.8320312,31.7999992,9.58843708,-0.771417737,0.406534255,PGC69707
69713,,,,341.822418,-65.0608292,48.7079811,11.0263767,-0.813636899,0.5,PGC69713
69714,,,,341.84259,-65.0585709,43.4110146,10.9212961,-0.982897997,0.5,PGC69714
69718,,,,341.854431,31.3735275,98.9008789,10.8014755,0.0008454538769999,0.5,PGC69718
69733,,,,341.947876,-22.3120918,35.6500015,10.9636917,-0.2985542119999999,0.5,PGC69733
69734,,,,341.948822,-11.8166513,29.1100006,9.93070889,-0.4228791889999999,0.404857367,PGC69734
69744,,,,342.037415,-68.902832,52.2396126,10.3635654,-0.0254615974,0.414366037,PGC69744
69746,,,,342.05246,-73.8151703,45.1856155,8.55383873,-0.8926310539999999,0.1999999879999999,PGC69746
69755,,,,342.115601,15.9163055,50.4661369,9.78218555,-0.594461679,0.4110373849999999,PGC69755
69758,,,,342.129333,-70.1959839,53.4318123,9.09736919,-0.3839046059999999,0.1999999879999999,PGC69758
69759,,,,342.141083,-39.6489105,30.7999992,9.64347076,-0.746175468,0.4145327509999999,PGC69759
69769,,,,342.204163,-27.6076508,55.7699013,8.821678159999998,-0.6385911109999999,0.1999999879999999,PGC69769
69777,,,,342.243866,-21.8151817,45.7720337,9.49154568,-1.058882,0.390335172,PGC69777
69816,,,,342.437103,15.0890675,51.0505219,8.958276749999998,-0.633259654,0.21909155,PGC69816
69820,,,,342.440826,-68.6906815,51.6416168,9.67014599,-0.470095605,0.3490211959999999,PGC69820
69828,,,,342.533966,-19.7251682,64.6844788,9.62735271,-0.191658884,0.270229459,PGC69828
69829,,,,342.526489,-1.04925418,45.1647377,9.83849525,-0.8561876419999999,0.4987878199999999,PGC69829
69841,,,,342.609589,82.8769455,37.7999992,10.0854816,-0.0819933786999999,0.3560064439999999,PGC69841
69847,,,,342.650421,-1.54480577,46.5600014,10.9369221,-0.950796783,0.5,PGC69847
69859,,,,342.762512,7.295607569999999,47.5334778,9.49041653,-0.688069463,0.291987777,PGC69859
69860,,,,342.758301,-20.2672367,49.2000008,9.49546242,-0.303929269,0.2656535509999999,PGC69860
69867,,,,342.841766,-20.2469406,45.1647377,9.85310841,-0.15060854,0.3146885039999999,PGC69867
69874,,,,342.908691,-5.55724096,54.600956,10.3606234,0.7145946619999999,0.230945125,PGC69874
69887,,,,342.953094,-20.6081581,39.8100014,10.7409811,0.250504553,0.441923648,PGC69887
69889,,,,343.094238,1.09254515,71.8124466,11.2949409,-0.0223494506999999,0.5,PGC69889
69890,,,,343.12149,-17.1804886,46.9461899,8.44010544,-0.7734541889999998,0.1999999879999999,PGC69890
69895,,,,343.143707,-29.8559914,66.4660492,9.49533653,-0.250782341,0.1999999879999999,PGC69895
69898,,,,343.159546,6.09366655,51.6416168,10.2080564,0.0118384222,0.36342591,PGC69898
69902,,,,343.163574,-9.26784134,64.6844788,10.6050701,-0.0253142249,0.4806934299999999,PGC69902
69904,,,,343.194641,1.13278055,68.8335266,10.3632116,-1.02421033,0.5,PGC69904
69905,,,,343.205261,1.20111632,68.8335266,10.5073738,-0.4633624849999999,0.5,PGC69905
69911,,,,343.243958,1.14275336,72.4102173,9.809361460000002,-0.329546124,0.3486800789999999,PGC69911
69914,,,,343.268646,1.14447474,68.8335266,9.67963028,-1.3215301,0.5,PGC69914
69930,,,,343.386108,31.6194954,58.7489433,9.258503910000002,-0.365366012,0.226093352,PGC69930
69934,,,,343.419617,33.708931,,,,,PGC69934
69941,,,,343.500092,75.24715419999998,28.2358208,8.83771038,-0.756487012,0.2196643349999999,PGC69941
69943,,,,343.441864,1.37196016,70.631752,10.6616087,-0.939796567,0.5,PGC69943
69947,,,,343.484406,-6.5791297,17.9500008,9.0804615,-0.825274229,0.226786479,PGC69947
69952,,,,343.511841,49.1394997,67.0501556,9.56327248,-0.312276781,0.2835785149999999,PGC69952
69964,,,,343.577606,-39.3150406,25.3279591,9.838751790000002,-1.68932557,0.5,PGC69964
69967,,,,343.58667,-45.3468323,35.7999992,10.075489,-0.180028081,0.3788805599999999,PGC69967
69969,,,,343.605225,-20.3628922,45.7720337,9.9721117,-0.153250739,0.345223486,PGC69969
69979,,,,343.675659,38.2248001,71.8124466,9.53946304,-0.491511464,0.2559005019999999,PGC69979
69982,,,,343.707947,36.542099,73.6206512,9.75749969,-0.829110324,0.4003900289999999,PGC69982
69991,,,,343.737061,-16.1330547,46.3447304,9.16917515,-0.298019558,0.1999999879999999,PGC69991
69994,,,,343.753723,-39.6612244,18.7000008,10.6982164,-0.883197844,0.5,PGC69994
69998,,,,343.779358,-38.5833855,37.5,9.10970116,-0.595040321,0.24400425,PGC69998
69999,,,,343.783386,-30.9221058,41.6485443,9.75234222,-1.52405858,0.5,PGC69999
70013,,,,343.855896,-70.632225,51.0505219,10.1689053,0.00581019884,0.354880005,PGC70013
70020,,,,343.899719,12.7903204,106.218529,10.9947805,0.3899046179999999,0.473562181,PGC70020
70025,,,,343.923798,-5.49540138,35.0,10.3820572,0.151497886,0.372352093,PGC70025
70027,,,,343.940613,-42.6420288,18.7000008,10.0176668,-0.124866478,0.3496071989999999,PGC70027
70031,,,,343.969177,-34.5549011,16.6494637,8.71031189,-2.12137914,0.4704209569999999,PGC70031
70036,,,,343.984283,-43.4347763,20.1094418,9.30545044,-0.915677726,0.369894147,PGC70036
70037,,,,343.986969,-63.6947517,47.5334778,10.0515175,-0.0961369722999999,0.2842938899999999,PGC70037
70038,,,,343.987366,-70.5736694,53.4072342,10.5063095,-1.22455108,0.5,PGC70038
70039,,,,343.980591,-36.3480644,37.0,9.28098583,-0.700864196,0.3093009589999999,PGC70039
70043,,,,344.023163,-58.396534,62.2873993,10.095109,-0.119205043,0.368121266,PGC70043
70048,,,,344.051727,3.92654657,70.631752,10.0513058,0.5764288899999999,0.1999999879999999,PGC70048
70052,,,,344.152802,71.4802017,26.4850216,9.10302448,-1.05590522,0.287098646,PGC70052
70057,,,,344.077972,-16.5765266,45.1647377,9.76680374,0.0207103826,0.2533742789999999,PGC70057
70060,,,,344.100983,-21.3740902,47.5334778,10.0404072,-1.06155586,0.5,PGC70060
70067,,,,344.255859,72.7090988,36.0,9.27603531,-0.590807736,0.281507432,PGC70067
70069,,,,344.150635,-37.0300064,25.3999996,10.3886614,0.332692772,0.3276897369999999,PGC70069
70070,,,,344.152954,-36.249794,25.3999996,9.751322750000002,-0.6954934,0.4300039709999999,PGC70070
70071,,,,344.139679,-6.8134594,64.6844788,9.20729733,-0.131884038,0.1999999879999999,PGC70071
70075,,,,344.171753,-36.7726898,23.7000008,8.79598618,-0.561252952,0.1999999879999999,PGC70075
70080,,,,344.172333,-7.379032139999999,64.6844788,10.1002207,-0.1645410509999999,0.381307334,PGC70080
70081,,,,344.220886,-36.5541992,26.4850216,10.213665,-0.7567456959999999,0.5,PGC70081
70083,,,,344.226288,-37.3473549,24.1657448,10.1054916,-0.359388262,0.434924692,PGC70083
70084,,,,344.211975,-8.96755981,71.219696,10.6177244,0.127308801,0.441906899,PGC70084
70085,,,,344.238129,-43.7603989,23.0038319,9.80051994,-1.71258056,0.5,PGC70085
70090,,,,344.294189,-36.4622116,29.2000008,11.2788553,-0.3144743139999999,0.5,PGC70090
70093,,,,344.299591,-40.0988503,25.3279591,9.0651865,-1.08057344,0.350433141,PGC70093
70094,,,,344.306305,-43.3960266,18.7000008,10.6998367,-0.378824204,0.5,PGC70094
70096,,,,344.326477,-41.0706482,7.94000006,9.34991646,-0.446073949,0.264863253,PGC70096
70098,,,,344.331421,-1.04903734,45.1647377,10.5331573,-0.3770214619999999,0.5,PGC70098
70102,,,,344.360168,-17.8856125,32.5099983,9.2651186,-0.875668883,0.349160701,PGC70102
70104,,,,344.386047,-2.50080562,43.9946365,8.734143259999998,-0.5914160609999999,0.1999999879999999,PGC70104
70107,,,,344.399689,19.7901459,,,,,PGC70107
70109,,,,344.419861,-35.3970222,21.2715816,9.3034153,-1.74782968,0.5,PGC70109
70110,,,,344.431854,-36.0262375,25.3999996,,,,PGC70110
70113,,,,344.456299,-65.038559,42.8351402,10.6171656,-0.70699811,0.5,PGC70113
70117,,,,344.478668,-35.8580093,23.7000008,9.93887424,-0.16609709,0.340040445,PGC70117
70118,,,,344.50177,6.06972218,71.219696,10.5882082,-0.7268145679999999,0.5,PGC70118
70123,,,,344.483734,26.1497192,112.927628,11.4080791,-0.195516229,0.5,PGC70123
70127,,,,344.509308,-3.76967812,53.4072342,10.0298109,0.6630939249999999,0.1999999879999999,PGC70127
70128,,,,344.507538,-33.7422066,25.3999996,10.5041885,-0.0445491708999999,0.4579646889999999,PGC70128
70130,,,,344.531372,-3.78881288,54.0007668,9.77740669,0.458320916,0.1999999879999999,PGC70130
70131,,,,344.541931,14.3086033,26.5,9.59479237,-0.881683171,0.3700332339999999,PGC70131
70135,,,,344.551636,15.8869925,,,,,PGC70135
70137,,,,344.556976,-69.052124,53.4318123,10.4233036,-0.229442418,0.486967236,PGC70137
70140,,,,344.581482,26.0619717,113.553513,10.9894524,-0.609686434,0.5,PGC70140
70142,,,,344.586761,-65.1296692,42.8351402,9.9503212,-0.516010821,0.435320914,PGC70142
70144,,,,344.588257,2.29802775,70.631752,10.2000046,0.236991748,0.3046854139999999,PGC70144
70154,,,,344.643433,-4.93839121,41.0582504,9.16207123,-1.16090715,0.3966954349999999,PGC70154
70172,,,,344.780518,13.7212706,39.9025192,,,,PGC70172
70175,,,,344.803253,13.6055412,31.5,9.6323576,-0.5477120279999999,0.2923848929999999,PGC70175
70184,,,,344.861328,-37.7028542,14.6999998,9.70809078,-0.2569993729999999,0.3051932749999999,PGC70184
70188,,,,344.880737,-65.1930237,45.7720337,9.33025169,-0.653324902,0.309725016,PGC70188
70194,,,,344.905212,2.34458327,70.631752,10.3202209,0.0527773834999999,0.382012367,PGC70194
70213,,,,345.01532,15.9802055,26.5,9.98066998,0.32329616,0.1999999879999999,PGC70213
70218,,,,345.036835,-12.807889,50.4661369,,,,PGC70218
70219,,,,345.037323,-12.8342714,45.1856155,10.5153999,-3.0624764,0.5,PGC70219
70232,,,,345.065796,-8.178703309999998,49.8885002,9.49904633,-1.00151718,0.444689959,PGC70232
70235,,,,345.06778,-12.9625273,50.4661369,8.92110252,-0.676261783,0.220346704,PGC70235
70237,,,,345.098785,1.62650001,70.631752,9.97049522,-0.121393517,0.3367283939999999,PGC70237
70243,,,,345.154968,12.7822504,31.5,9.6250267,-0.2533269229999999,0.284246773,PGC70243
70252,,,,345.19928,-12.9184847,45.7508812,10.2899551,0.152664512,0.3482669589999999,PGC70252
70253,,,,345.200562,-35.3704643,24.1657448,9.10749531,-0.8876018519999999,0.312560856,PGC70253
70258,,,,345.249695,30.1448898,13.1999998,10.0290241,-1.86797023,0.5,PGC70258
70264,,,,345.27713,16.388361,23.8999996,,,,PGC70264
70265,,,,345.284454,5.65431976,51.0505219,10.2464514,0.1634003069999999,0.334497184,PGC70265
70266,,,,345.299194,12.7238894,48.3100014,9.50811291,-0.7598156329999999,0.3821398019999999,PGC70266
70270,,,,345.317749,9.59911156,65.2830276,9.657197,0.0632630884999999,0.2196076509999999,PGC70270
70271,,,,345.327911,14.3395872,26.5,9.21545506,-1.56667542,0.456004024,PGC70271
70275,,,,345.354584,30.238945,16.0694256,8.70713329,-2.38656354,0.5,PGC70275
70285,,,,345.432129,16.0675392,30.5632782,8.91579723,-3.03715253,0.5,PGC70285
70287,,,,345.428772,2.26358318,46.9461899,10.2510891,0.255007297,0.3128037149999999,PGC70287
70290,,,,345.451294,15.5823889,57.6501389,10.5446653,-1.03596032,0.5,PGC70290
70291,,,,345.466736,15.9818192,26.5,9.503688810000002,-0.240004718,0.1999999879999999,PGC70291
70292,,,,345.473785,15.9737778,26.5,8.85478497,-1.05239499,0.227113709,PGC70292
70295,,,,345.503967,15.9648609,26.5,9.77058887,-0.0330572090999999,0.204186752,PGC70295
70299,,,,345.514252,27.0524025,111.686409,10.863162,0.621839404,0.3751633469999999,PGC70299
70302,,,,345.528961,-41.1643372,22.4284897,,,,PGC70302
70304,,,,345.543182,-39.5694199,7.94000006,8.97642517,-1.0275296,0.314747274,PGC70304
70306,,,,345.559296,-37.0835953,25.3999996,8.677830699999998,-0.80753839,0.1999999879999999,PGC70306
70307,,,,345.579254,16.0273647,26.5,8.46737766,-2.47964168,0.5,PGC70307
70315,,,,345.630981,38.7145004,68.2338104,10.3667669,-0.00692703621,0.3424022199999999,PGC70315
70324,,,,345.693665,-40.8352852,7.94000006,9.53475952,-1.02429962,0.4608221049999999,PGC70324
70332,,,,345.746826,16.6048603,26.5,9.01938438,-0.455472618,0.1999999879999999,PGC70332
70335,,,,345.760925,-69.2097244,52.2396126,10.2753754,-0.484452337,0.5,PGC70335
70348,,,,345.815033,8.87391853,70.8598099,11.0276937,1.87759876,0.1999999879999999,PGC70348
70350,,,,345.824951,8.89363861,71.8124466,10.3860006,0.6189781429999999,0.258169293,PGC70350
70356,,,,345.845917,-19.5041008,60.8100014,9.49280262,-0.511686862,0.3148794169999999,PGC70356
70357,,,,345.847107,41.4143333,73.0130463,10.6748352,-1.42102611,0.5,PGC70357
70366,,,,345.900421,9.29066277,71.8124466,10.0989761,0.223054156,0.283667386,PGC70366
70369,,,,345.943512,-62.5220261,48.3100014,9.66549206,-0.729856789,0.416068971,PGC70369
70371,,,,345.958801,-28.7436352,36.4799995,8.73491764,-1.24706542,0.309333503,PGC70371
70395,,,,346.078186,-63.4331703,45.1647377,8.92482185,-0.3380816879999999,0.1999999879999999,PGC70395
70396,,,,346.079712,-79.46597289999998,32.2998199,9.72770119,-0.741125107,0.367952734,PGC70396
70404,,,,346.140839,27.1558342,17.7991829,8.16016769,-2.12892604,0.320205212,PGC70404
70407,,,,346.172607,-34.0578041,23.0038319,9.54608536,-1.15027475,0.431350887,PGC70407
70413,,,,346.207123,-3.22997808,58.7489433,10.1416979,-0.228306711,0.409254283,PGC70413
70419,,,,346.236115,12.3228073,31.5,10.5624361,1.06697512,0.1999999879999999,PGC70419
70426,,,,346.300568,18.868021,25.3279591,8.551548,-1.49651408,0.25998491,PGC70426
70427,,,,346.299438,-43.0993614,35.0,9.67067051,0.273942411,0.1999999879999999,PGC70427
70428,,,,346.28125,41.955471,70.0165176,10.4900951,-3.126436,0.5,PGC70428
70431,,,,346.308563,-50.1114578,50.4661369,9.75984955,-0.115957059,0.283639878,PGC70431
70432,,,,346.306671,2.54947805,68.8335266,10.7902746,-0.410281122,0.5,PGC70432
70433,,,,346.333862,16.8664761,26.5,9.32404137,-1.37157333,0.4311384859999999,PGC70433
70435,,,,346.328461,0.189361095,111.070808,10.9862289,1.0481745,0.298607618,PGC70435
70446,,,,346.410889,3.05923748,72.4102173,,,,PGC70446
70447,,,,346.439514,18.9855537,26.4850216,8.56191349,-1.46689343,0.2553843259999999,PGC70447
70455,,,,346.451172,3.54509211,72.4102173,10.7715988,0.546104848,0.371031404,PGC70455
70457,,,,346.450104,-78.8806534,25.9059887,,,,PGC70457
70466,,,,346.48175,2.98888898,70.631752,9.95184517,0.178613946,0.259598553,PGC70466
70467,,,,346.48526,14.3577032,57.5439606,9.74642754,-0.315408766,0.329160571,PGC70467
70474,,,,346.534973,-19.5876713,58.7489433,,,,PGC70474
70482,,,,346.592926,11.2844849,44.5861015,8.73853111,-0.997889459,0.251169831,PGC70482
70485,,,,346.615875,-36.2447777,39.3187523,9.19339943,-1.10348833,0.389776975,PGC70485
70488,,,,346.66922,-36.3095016,36.3914909,8.54454708,-1.69147909,0.3065495489999999,PGC70488
70492,,,,346.692749,19.1220837,58.1567688,9.91213608,-0.2536560299999999,0.355573446,PGC70492
70502,,,,346.734863,5.96158314,52.2396126,10.0314779,-0.643949449,0.493351549,PGC70502
70505,,,,346.770538,-36.275444,34.2000008,10.5422363,-1.74077797,0.5,PGC70505
70507,,,,346.776337,9.96080589,71.8124466,9.64458656,-0.2284199299999999,0.219426364,PGC70507
70517,,,,346.826385,13.8499937,63.4745903,9.148775100000002,-0.594928086,0.252828687,PGC70517
70518,,,,346.829041,42.2012215,71.8124466,9.9532671,-0.0118676983,0.240411222,PGC70518
70523,,,,346.845245,43.6040001,70.0487442,10.4966927,0.526720822,0.2415356039999999,PGC70523
70529,,,,346.860596,-27.8153839,53.4072342,9.84126186,-0.706592619,0.4577203389999999,PGC70529
70532,,,,346.886292,22.9979725,92.2571793,10.6104965,0.688687742,0.294674784,PGC70532
70533,,,,346.900513,-89.1166,30.0,8.905886649999998,-0.972574174,0.220645487,PGC70533
70541,,,,346.979248,5.16112232,51.6416168,9.64646626,-0.659423947,0.3921600579999999,PGC70541
70557,,,,347.133881,13.2098207,65.2529984,10.1720676,0.213031828,0.303714186,PGC70557
70558,,,,347.126282,12.8300772,67.2357101,9.78990459,-0.4163770969999999,0.366034776,PGC70558
70565,,,,347.231598,-30.8579121,25.2000008,9.40587616,-0.934098601,0.4012213949999999,PGC70565
70566,,,,347.23822,12.0480556,71.8124466,10.532835,0.472229987,0.3288518489999999,PGC70566
70569,,,,347.264038,18.1772537,18.1000004,9.69517231,-0.412822634,0.27451247,PGC70569
70579,,,,347.374512,29.4832516,55.7956238,9.63470364,-0.8209607599999998,0.432412475,PGC70579
70582,,,,347.414062,-36.4200478,25.3999996,9.90709782,-0.514340281,0.423116624,PGC70582
70588,,,,347.44696,-43.4280281,18.7000008,9.84123516,0.31686604,0.204850093,PGC70588
70593,,,,347.468536,7.51568413,68.2338104,10.3375006,-0.801462114,0.5,PGC70593
70637,,,,347.7771,12.7864704,67.0501556,9.0857029,-0.5234544869999999,0.222895801,PGC70637
70641,,,,347.79541,-42.8476219,17.7991829,8.20213223,-2.38564706,0.400716126,PGC70641
70647,,,,347.830536,4.98080969,51.0505219,11.3049726,-0.0278081334999999,0.5,PGC70647
70657,,,,347.901031,-15.4760008,32.8100014,8.71352863,-1.54527903,0.379743755,PGC70657
70660,,,,347.920837,-2.1599443,56.3638191,10.6817179,-0.5494704249999999,0.5,PGC70660
70668,,,,347.960236,77.5791092,62.8926926,10.345439,-0.2167588169999999,0.461692005,PGC70668
70676,,,,348.031555,-28.5396538,25.0,11.0056601,-0.4894772769999999,0.5,PGC70676
70679,,,,348.089264,14.6094561,71.8124466,10.8772621,-0.312610567,0.5,PGC70679
70680,,,,348.118866,-89.1262817,30.0,8.85118675,-0.808313251,0.1999999879999999,PGC70680
70687,,,,348.096985,-43.7781868,20.6918926,8.810173029999998,-1.44100833,0.3104276959999999,PGC70687
70689,,,,348.107788,34.8814316,73.0130463,10.7537022,0.0431959815,0.5,PGC70689
70691,,,,348.109528,13.7268028,72.4102173,10.3212919,0.242583767,0.3334024549999999,PGC70691
70697,,,,348.187164,-37.2078362,26.6700001,9.469535830000002,-1.05250883,0.450596243,PGC70697
70699,,,,348.202881,12.6791945,65.8566589,10.9944229,0.3091675939999999,0.496124238,PGC70699
70702,,,,348.213684,5.80609846,47.7969284,10.0627728,-0.0815029666,0.350053102,PGC70702
70703,,,,348.216064,20.248333,74.1994095,,,,PGC70703
70708,,,,348.304779,6.43030453,71.219696,10.7396421,-0.0872155502,0.5,PGC70708
70712,,,,348.302979,6.32158327,52.2396126,10.2543039,0.287007302,0.3057330249999999,PGC70712
70714,,,,348.308258,-28.3575325,17.1399994,10.0917673,-0.6869313719999999,0.5,PGC70714
70720,,,,348.349487,28.955574,55.7699013,9.03764248,-0.614341199,0.232256174,PGC70720
70723,,,,348.385468,6.56760073,69.4384384,9.60154819,-0.4850468929999999,0.335391343,PGC70723
70724,,,,348.387177,-81.625,55.7699013,10.2516537,0.0103320209,0.3751630779999999,PGC70724
70734,,,,348.430817,29.0106888,49.4766006,9.50166893,-0.2056163249999999,0.2445764689999999,PGC70734
70735,,,,348.454865,22.6958389,64.0619431,9.82015324,-0.474381,0.389154583,PGC70735
70740,,,,348.446442,13.6874247,67.639473,9.77907753,0.100219928,0.2382110799999999,PGC70740
70755,,,,348.513336,8.99252796,66.4660492,9.90991306,0.0003913372639999,0.2917126119999999,PGC70755
70756,,,,348.52243,13.1777906,39.9025192,9.22014523,-0.458834022,0.238238037,PGC70756
70759,,,,348.549408,-2.7793026,51.0505219,9.55645275,-0.403339714,0.3038989309999999,PGC70759
70760,,,,348.56189,-40.6313019,18.3823051,,,,PGC70760
70761,,,,348.552917,13.5818005,68.2338104,10.2630882,0.0876589343,0.358054817,PGC70761
70765,,,,348.55484,13.4263783,69.4384384,10.4558029,0.414749861,0.323960423,PGC70765
70773,,,,348.571564,-9.83628368,61.0900002,9.33209419,-0.786495805,0.343499213,PGC70773
70779,,,,348.592529,-2.72825003,51.6416168,9.73631954,0.2225118279999999,0.202648938,PGC70779
70781,,,,348.61087,-2.69839072,51.6416168,9.27553749,-0.186161771,0.1999999879999999,PGC70781
70784,,,,348.638275,0.2361710069999999,64.091423,9.89344597,0.0525226071,0.27537474,PGC70784
70786,,,,348.64386,4.49834347,33.9000015,9.97145748,-0.1235480459999999,0.337516606,PGC70786
70787,,,,348.643311,-43.603653,20.6918926,9.58130932,-1.24973106,0.4702309969999999,PGC70787
70795,,,,348.68277,4.53398895,33.9000015,10.6407251,0.790747166,0.277511388,PGC70795
70799,,,,348.699799,7.71844435,68.8335266,9.47148705,-0.6138438579999999,0.33507216,PGC70799
70800,,,,348.701935,-43.5998383,18.7000008,10.2084265,-0.3381929989999999,0.457378864,PGC70800
70803,,,,348.688477,5.41290951,45.2688904,9.286050800000002,-0.962079585,0.3769448699999999,PGC70803
70806,,,,348.718018,-37.8554268,38.1417313,9.500675200000002,-0.41783756,0.2938789729999999,PGC70806
70812,,,,348.738953,9.99513912,63.4745903,9.36020565,-0.452409804,0.206129313,PGC70812
